elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
164;EY;beam_y;60x80;0,0;0,0;-92,33310071;-394,62322027;-0,82704256;-0,0;-0,0;0,0;92,33310071;-427,14137603;0,82704256;-0,0;0,0;-0,0;-92,33310071;-0,82704256;394,62322027;-0,0;0,0;0,0;92,33310071;0,82704256;427,14137603;-0,0;0,0;0,0;92,33310071;0,82704256;394,62322027;0,0;0,0;0,0;92,33310071;0,82704256;427,14137603;0,0
165;EY;beam_x;60x80;-0,0;0,0;-6,55128551;-38,77066627;-15,79499132;-0,0;0,0;-0,0;6,55128551;38,77066627;-16,96143621;-0,0;0,0;-0,0;-6,55128551;38,77066627;15,79499132;-0,0;0,0;0,0;6,55128551;-38,77066627;16,96143621;-0,0;0,0;0,0;6,55128551;38,77066627;15,79499132;0,0;0,0;0,0;6,55128551;38,77066627;16,96143621;0,0
166;EY;beam_x;60x80;0,0;-0,0;-7,09768122;-43,74683813;-17,6980652;0,0;0,0;0,0;7,09768122;43,74683813;-17,7903409;0,0;0,0;0,0;-7,09768122;43,74683813;17,6980652;0,0;0,0;-0,0;7,09768122;-43,74683813;17,7903409;0,0;0,0;0,0;7,09768122;43,74683813;17,6980652;0,0;0,0;0,0;7,09768122;43,74683813;17,7903409;0,0
167;EY;beam_x;60x80;0,0;-0,0;1,05850298;3,35658521;0,80639335;0,0;-0,0;0,0;-1,05850298;-3,35658521;4,48612154;0,0;0,0;0,0;1,05850298;-3,35658521;-0,80639335;0,0;0,0;-0,0;-1,05850298;3,35658521;-4,48612154;0,0;0,0;0,0;1,05850298;3,35658521;0,80639335;0,0;0,0;0,0;1,05850298;3,35658521;4,48612154;0,0
168;EY;beam_x;60x80;0,0;0,0;1,35780813;-33,069926;3,68986492;-0,0;0,0;-0,0;-1,35780813;33,069926;3,09917572;-0,0;0,0;-0,0;1,35780813;33,069926;-3,68986492;-0,0;0,0;0,0;-1,35780813;-33,069926;-3,09917572;-0,0;0,0;0,0;1,35780813;33,069926;3,68986492;0,0;0,0;0,0;1,35780813;33,069926;3,09917572;0,0
169;EY;beam_x;60x80;0,0;-0,0;1,32414029;-31,26977204;4,71246542;0,0;-0,0;0,0;-1,32414029;31,26977204;1,90823604;0,0;0,0;0,0;1,32414029;31,26977204;-4,71246542;0,0;0,0;-0,0;-1,32414029;-31,26977204;-1,90823604;0,0;0,0;0,0;1,32414029;31,26977204;4,71246542;0,0;0,0;0,0;1,32414029;31,26977204;1,90823604;0,0
170;EY;beam_x;60x80;0,0;-0,0;2,00171693;2,79382523;4,82650798;0,0;-0,0;0,0;-2,00171693;-2,79382523;5,18207668;0,0;0,0;0,0;2,00171693;-2,79382523;-4,82650798;0,0;0,0;-0,0;-2,00171693;2,79382523;-5,18207668;0,0;0,0;0,0;2,00171693;2,79382523;4,82650798;0,0;0,0;0,0;2,00171693;2,79382523;5,18207668;0,0
171;EY;beam_x;60x80;0,0;0,0;6,51003486;-31,38366909;18,41592835;-0,0;0,0;-0,0;-6,51003486;31,38366909;14,13424596;-0,0;0,0;-0,0;6,51003486;31,38366909;-18,41592835;-0,0;0,0;0,0;-6,51003486;-31,38366909;-14,13424596;-0,0;0,0;0,0;6,51003486;31,38366909;18,41592835;0,0;0,0;0,0;6,51003486;31,38366909;14,13424596;0,0
172;EY;beam_x;60x80;0,0;-0,0;6,91462133;-30,30322451;19,01519794;0,0;-0,0;0,0;-6,91462133;30,30322451;15,55790874;0,0;0,0;0,0;6,91462133;30,30322451;-19,01519794;0,0;0,0;-0,0;-6,91462133;-30,30322451;-15,55790874;0,0;0,0;0,0;6,91462133;30,30322451;19,01519794;0,0;0,0;0,0;6,91462133;30,30322451;15,55790874;0,0
173;EY;beam_x;60x80;0,0;-0,0;1,98820978;4,4693415;5,6887333;0,0;-0,0;0,0;-1,98820978;-4,4693415;4,2523156;0,0;0,0;0,0;1,98820978;-4,4693415;-5,6887333;0,0;0,0;-0,0;-1,98820978;4,4693415;-4,2523156;0,0;0,0;0,0;1,98820978;4,4693415;5,6887333;0,0;0,0;0,0;1,98820978;4,4693415;4,2523156;0,0
174;EY;beam_y;60x80;0,0;0,0;-55,40277321;-229,85981474;-0,79610197;0,0;0,0;0,0;55,40277321;-171,81029101;0,79610197;0,0;0,0;0,0;-55,40277321;-0,79610197;229,85981474;0,0;0,0;0,0;55,40277321;0,79610197;171,81029101;0,0;0,0;0,0;55,40277321;0,79610197;229,85981474;0,0;0,0;0,0;55,40277321;0,79610197;171,81029101;0,0
175;EY;beam_y;60x80;0,0;0,0;-35,86287595;-148,34298711;-0,58006127;-0,0;-0,0;0,0;35,86287595;-170,83660882;0,58006127;-0,0;0,0;-0,0;-35,86287595;-0,58006127;148,34298711;-0,0;0,0;0,0;35,86287595;0,58006127;170,83660882;-0,0;0,0;0,0;35,86287595;0,58006127;148,34298711;0,0;0,0;0,0;35,86287595;0,58006127;170,83660882;0,0
176;EY;beam_y;60x80;0,0;0,0;-57,41238904;-237,1709013;-0,46866892;0,0;0,0;0,0;57,41238904;-179,06891922;0,46866892;0,0;0,0;0,0;-57,41238904;-0,46866892;237,1709013;0,0;0,0;0,0;57,41238904;0,46866892;179,06891922;0,0;0,0;0,0;57,41238904;0,46866892;237,1709013;0,0;0,0;0,0;57,41238904;0,46866892;179,06891922;0,0
177;EY;beam_y;60x80;0,0;0,0;-35,4278775;-145,95220182;0,31914811;-0,0;-0,0;0,0;35,4278775;-169,35590793;-0,31914811;-0,0;0,0;-0,0;-35,4278775;0,31914811;145,95220182;-0,0;0,0;0,0;35,4278775;-0,31914811;169,35590793;-0,0;0,0;0,0;35,4278775;0,31914811;145,95220182;0,0;0,0;0,0;35,4278775;0,31914811;169,35590793;0,0
178;EY;beam_y;60x80;0,0;0,0;-50,29654775;-195,93036305;-1,09243354;0,0;0,0;0,0;50,29654775;-168,71960812;1,09243354;0,0;0,0;0,0;-50,29654775;-1,09243354;195,93036305;0,0;0,0;0,0;50,29654775;1,09243354;168,71960812;0,0;0,0;0,0;50,29654775;1,09243354;195,93036305;0,0;0,0;0,0;50,29654775;1,09243354;168,71960812;0,0
179;EY;beam_y;60x80;0,0;0,0;-38,32448036;-159,72819898;-0,77941661;-0,0;-0,0;0,0;38,32448036;-181,35967624;0,77941661;-0,0;0,0;-0,0;-38,32448036;-0,77941661;159,72819898;-0,0;0,0;0,0;38,32448036;0,77941661;181,35967624;-0,0;0,0;0,0;38,32448036;0,77941661;159,72819898;0,0;0,0;0,0;38,32448036;0,77941661;181,35967624;0,0
180;EY;beam_y;60x80;0,0;0,0;-53,90730697;-209,39254824;0,09967882;0,0;0,0;0,0;53,90730697;-181,43542729;-0,09967882;0,0;0,0;0,0;-53,90730697;0,09967882;209,39254824;0,0;0,0;0,0;53,90730697;-0,09967882;181,43542729;0,0;0,0;0,0;53,90730697;0,09967882;209,39254824;0,0;0,0;0,0;53,90730697;0,09967882;181,43542729;0,0
181;EY;beam_y;60x80;0,0;0,0;-41,34896548;-172,28206036;-0,25591496;-0,0;-0,0;0,0;41,34896548;-195,72373238;0,25591496;-0,0;0,0;-0,0;-41,34896548;-0,25591496;172,28206036;-0,0;0,0;0,0;41,34896548;0,25591496;195,72373238;-0,0;0,0;0,0;41,34896548;0,25591496;172,28206036;0,0;0,0;0,0;41,34896548;0,25591496;195,72373238;0,0
182;EY;beam_x;60x80;0,0;-0,0;-13,4794969;-106,85189936;-21,07939588;0,0;0,0;0,0;13,4794969;106,85189936;-46,31808863;0,0;0,0;0,0;-13,4794969;106,85189936;21,07939588;0,0;0,0;-0,0;13,4794969;-106,85189936;46,31808863;0,0;0,0;0,0;13,4794969;106,85189936;21,07939588;0,0;0,0;0,0;13,4794969;106,85189936;46,31808863;0,0
183;EY;beam_x;60x80;0,0;-0,0;15,42540619;-148,53463945;42,33338524;0,0;-0,0;0,0;-15,42540619;148,53463945;34,7936457;0,0;0,0;0,0;15,42540619;148,53463945;-42,33338524;0,0;0,0;-0,0;-15,42540619;-148,53463945;-34,7936457;0,0;0,0;0,0;15,42540619;148,53463945;42,33338524;0,0;0,0;0,0;15,42540619;148,53463945;34,7936457;0,0
184;EY;beam_x;60x80;0,0;-0,0;14,87397212;-101,26981202;22,17738876;0,0;-0,0;0,0;-14,87397212;101,26981202;52,19247184;0,0;0,0;0,0;14,87397212;101,26981202;-22,17738876;0,0;0,0;-0,0;-14,87397212;-101,26981202;-52,19247184;0,0;0,0;0,0;14,87397212;101,26981202;22,17738876;0,0;0,0;0,0;14,87397212;101,26981202;52,19247184;0,0
185;EY;beam_x;60x80;-0,0;0,0;-43,56597454;-109,96209848;-121,5793997;-0,0;0,0;-0,0;43,56597454;109,96209848;-96,25047298;-0,0;0,0;-0,0;-43,56597454;109,96209848;121,5793997;-0,0;0,0;0,0;43,56597454;-109,96209848;96,25047298;-0,0;0,0;0,0;43,56597454;109,96209848;121,5793997;0,0;0,0;0,0;43,56597454;109,96209848;96,25047298;0,0
186;EY;beam_x;60x80;0,0;0,0;7,75383745;-145,79472257;19,72890512;-0,0;0,0;-0,0;-7,75383745;145,79472257;19,04028212;-0,0;0,0;-0,0;7,75383745;145,79472257;-19,72890512;-0,0;0,0;0,0;-7,75383745;-145,79472257;-19,04028212;-0,0;0,0;0,0;7,75383745;145,79472257;19,72890512;0,0;0,0;0,0;7,75383745;145,79472257;19,04028212;0,0
187;EY;beam_x;60x80;0,0;0,0;20,74214774;-113,51160241;54,34738421;-0,0;0,0;-0,0;-20,74214774;113,51160241;49,36335449;-0,0;0,0;-0,0;20,74214774;113,51160241;-54,34738421;-0,0;0,0;0,0;-20,74214774;-113,51160241;-49,36335449;-0,0;0,0;0,0;20,74214774;113,51160241;54,34738421;0,0;0,0;0,0;20,74214774;113,51160241;49,36335449;0,0
188;EY;beam_x;60x80;0,0;-0,0;-67,42121785;-106,99326846;-88,6469384;0,0;0,0;0,0;67,42121785;106,99326846;-59,67974087;0,0;0,0;0,0;-67,42121785;106,99326846;88,6469384;0,0;0,0;-0,0;67,42121785;-106,99326846;59,67974087;0,0;0,0;0,0;67,42121785;106,99326846;88,6469384;0,0;0,0;0,0;67,42121785;106,99326846;59,67974087;0,0
189;EY;beam_x;60x80;0,0;-0,0;28,36186994;-150,82053382;32,89217948;0,0;-0,0;0,0;-28,36186994;150,82053382;29,50393438;0,0;0,0;0,0;28,36186994;150,82053382;-32,89217948;0,0;0,0;-0,0;-28,36186994;-150,82053382;-29,50393438;0,0;0,0;0,0;28,36186994;150,82053382;32,89217948;0,0;0,0;0,0;28,36186994;150,82053382;29,50393438;0,0
190;EY;beam_x;60x80;0,0;-0,0;13,41434446;-70,04889185;33,67448144;0,0;-0,0;0,0;-13,41434446;70,04889185;33,39724085;0,0;0,0;0,0;13,41434446;70,04889185;-33,67448144;0,0;0,0;-0,0;-13,41434446;-70,04889185;-33,39724085;0,0;0,0;0,0;13,41434446;70,04889185;33,67448144;0,0;0,0;0,0;13,41434446;70,04889185;33,39724085;0,0
191;EY;beam_x;60x80;0,0;-0,0;-5,19695291;-27,811577;-10,05979319;0,0;0,0;0,0;5,19695291;27,811577;-15,92497136;0,0;0,0;0,0;-5,19695291;27,811577;10,05979319;0,0;0,0;-0,0;5,19695291;-27,811577;15,92497136;0,0;0,0;0,0;5,19695291;27,811577;10,05979319;0,0;0,0;0,0;5,19695291;27,811577;15,92497136;0,0
192;EY;beam_x;60x80;0,0;-0,0;0,73544154;-36,29114538;3,39815583;0,0;-0,0;0,0;-0,73544154;36,29114538;0,27905188;0,0;0,0;0,0;0,73544154;36,29114538;-3,39815583;0,0;0,0;-0,0;-0,73544154;-36,29114538;-0,27905188;0,0;0,0;0,0;0,73544154;36,29114538;3,39815583;0,0;0,0;0,0;0,73544154;36,29114538;0,27905188;0,0
193;EY;beam_x;60x80;0,0;-0,0;5,42358943;-33,8691367;11,98124317;0,0;-0,0;0,0;-5,42358943;33,8691367;15,136704;0,0;0,0;0,0;5,42358943;33,8691367;-11,98124317;0,0;0,0;-0,0;-5,42358943;-33,8691367;-15,136704;0,0;0,0;0,0;5,42358943;33,8691367;11,98124317;0,0;0,0;0,0;5,42358943;33,8691367;15,136704;0,0
194;EY;beam_x;60x80;-0,0;0,0;-12,30019175;-98,17551315;-21,90779376;-0,0;0,0;-0,0;12,30019175;98,17551315;-9,4576952;-0,0;0,0;-0,0;-12,30019175;98,17551315;21,90779376;-0,0;0,0;0,0;12,30019175;-98,17551315;9,4576952;-0,0;0,0;0,0;12,30019175;98,17551315;21,90779376;0,0;0,0;0,0;12,30019175;98,17551315;9,4576952;0,0
195;EY;beam_x;60x80;0,0;0,0;0,7076064;-121,72338855;0,01004262;-0,0;0,0;-0,0;-0,7076064;121,72338855;1,79435371;-0,0;0,0;-0,0;0,7076064;121,72338855;-0,01004262;-0,0;0,0;0,0;-0,7076064;-121,72338855;-1,79435371;-0,0;0,0;0,0;0,7076064;121,72338855;0,01004262;0,0;0,0;0,0;0,7076064;121,72338855;1,79435371;0,0
196;EY;beam_x;60x80;0,0;0,0;8,52536181;-98,94302064;14,60879307;-0,0;0,0;-0,0;-8,52536181;98,94302064;7,13087954;-0,0;0,0;-0,0;8,52536181;98,94302064;-14,60879307;-0,0;0,0;0,0;-8,52536181;-98,94302064;-7,13087954;-0,0;0,0;0,0;8,52536181;98,94302064;14,60879307;0,0;0,0;0,0;8,52536181;98,94302064;7,13087954;0,0
197;EY;beam_x;60x80;-0,0;0,0;-2,71793084;1,81720634;-6,84032042;-0,0;0,0;-0,0;2,71793084;-1,81720634;-0,09040322;-0,0;0,0;-0,0;-2,71793084;-1,81720634;6,84032042;-0,0;0,0;0,0;2,71793084;1,81720634;0,09040322;-0,0;0,0;0,0;2,71793084;1,81720634;6,84032042;0,0;0,0;0,0;2,71793084;1,81720634;0,09040322;0,0
198;EY;beam_x;60x80;-0,0;0,0;-0,28636496;1,64904042;-0,84011408;-0,0;0,0;-0,0;0,28636496;-1,64904042;0,10988344;-0,0;0,0;-0,0;-0,28636496;-1,64904042;0,84011408;-0,0;0,0;0,0;0,28636496;1,64904042;-0,10988344;-0,0;0,0;0,0;0,28636496;1,64904042;0,84011408;0,0;0,0;0,0;0,28636496;1,64904042;0,10988344;0,0
199;EY;beam_x;60x80;0,0;0,0;0,73869013;0,4764728;2,25562979;-0,0;0,0;-0,0;-0,73869013;-0,4764728;-0,37196995;-0,0;0,0;-0,0;0,73869013;-0,4764728;-2,25562979;-0,0;0,0;0,0;-0,73869013;0,4764728;0,37196995;-0,0;0,0;0,0;0,73869013;0,4764728;2,25562979;0,0;0,0;0,0;0,73869013;0,4764728;0,37196995;0,0
200;EY;beam_y;60x80;0,0;0,0;-35,32908025;-154,6244389;-0,07432614;0,0;0,0;0,0;35,32908025;-101,51139287;0,07432614;0,0;0,0;0,0;-35,32908025;-0,07432614;154,6244389;0,0;0,0;0,0;35,32908025;0,07432614;101,51139287;0,0;0,0;0,0;35,32908025;0,07432614;154,6244389;0,0;0,0;0,0;35,32908025;0,07432614;101,51139287;0,0
201;EY;beam_y;60x80;0,0;0,0;-30,05570604;-111,04493243;-0,21498992;-0,0;-0,0;0,0;30,05570604;-156,45085137;0,21498992;-0,0;0,0;-0,0;-30,05570604;-0,21498992;111,04493243;-0,0;0,0;0,0;30,05570604;0,21498992;156,45085137;-0,0;0,0;0,0;30,05570604;0,21498992;111,04493243;0,0;0,0;0,0;30,05570604;0,21498992;156,45085137;0,0
202;EY;beam_y;60x80;0,0;0,0;-23,41302718;-104,02319947;1,37994373;0,0;0,0;0,0;23,41302718;-65,72124756;-1,37994373;0,0;0,0;0,0;-23,41302718;1,37994373;104,02319947;0,0;0,0;0,0;23,41302718;-1,37994373;65,72124756;0,0;0,0;0,0;23,41302718;1,37994373;104,02319947;0,0;0,0;0,0;23,41302718;1,37994373;65,72124756;0,0
203;EY;beam_y;60x80;0,0;0,0;-20,90243015;-78,33139266;0,58786996;-0,0;-0,0;0,0;20,90243015;-107,7002357;-0,58786996;-0,0;0,0;-0,0;-20,90243015;0,58786996;78,33139266;-0,0;0,0;0,0;20,90243015;-0,58786996;107,7002357;-0,0;0,0;0,0;20,90243015;0,58786996;78,33139266;0,0;0,0;0,0;20,90243015;0,58786996;107,7002357;0,0
204;EY;beam_y;60x80;0,0;0,0;-43,27406107;-238,36443855;-0,40611265;0,0;0,0;0,0;43,27406107;-75,37250422;0,40611265;0,0;0,0;0,0;-43,27406107;-0,40611265;238,36443855;0,0;0,0;0,0;43,27406107;0,40611265;75,37250422;0,0;0,0;0,0;43,27406107;0,40611265;238,36443855;0,0;0,0;0,0;43,27406107;0,40611265;75,37250422;0,0
205;EY;beam_y;60x80;0,0;0,0;-45,00584636;-133,45860203;-7,82902273;-0,0;-0,0;0,0;45,00584636;-267,09343059;7,82902273;-0,0;0,0;-0,0;-45,00584636;-7,82902273;133,45860203;-0,0;0,0;0,0;45,00584636;7,82902273;267,09343059;-0,0;0,0;0,0;45,00584636;7,82902273;133,45860203;0,0;0,0;0,0;45,00584636;7,82902273;267,09343059;0,0
206;EY;beam_y;60x80;0,0;0,0;-58,82908204;-271,7831995;-1,01797149;0,0;0,0;0,0;58,82908204;-154,7276453;1,01797149;0,0;0,0;0,0;-58,82908204;-1,01797149;271,7831995;0,0;0,0;0,0;58,82908204;1,01797149;154,7276453;0,0;0,0;0,0;58,82908204;1,01797149;271,7831995;0,0;0,0;0,0;58,82908204;1,01797149;154,7276453;0,0
207;EY;beam_y;60x80;0,0;0,0;-49,70207154;-167,87716556;-1,40206421;-0,0;-0,0;0,0;49,70207154;-274,47127115;1,40206421;-0,0;0,0;-0,0;-49,70207154;-1,40206421;167,87716556;-0,0;0,0;0,0;49,70207154;1,40206421;274,47127115;-0,0;0,0;0,0;49,70207154;1,40206421;167,87716556;0,0;0,0;0,0;49,70207154;1,40206421;274,47127115;0,0
208;EY;beam_y;60x80;0,0;0,0;-50,32711338;-230,60027389;2,55736995;0,0;0,0;0,0;50,32711338;-134,27129814;-2,55736995;0,0;0,0;0,0;-50,32711338;2,55736995;230,60027389;0,0;0,0;0,0;50,32711338;-2,55736995;134,27129814;0,0;0,0;0,0;50,32711338;2,55736995;230,60027389;0,0;0,0;0,0;50,32711338;2,55736995;134,27129814;0,0
209;EY;beam_y;60x80;0,0;0,0;-43,19863436;-149,75587664;2,43096066;-0,0;-0,0;0,0;43,19863436;-234,71196916;-2,43096066;-0,0;0,0;-0,0;-43,19863436;2,43096066;149,75587664;-0,0;0,0;0,0;43,19863436;-2,43096066;234,71196916;-0,0;0,0;0,0;43,19863436;2,43096066;149,75587664;0,0;0,0;0,0;43,19863436;2,43096066;234,71196916;0,0
210;EY;beam_y;60x80;0,0;0,0;-30,71302091;-140,71125708;1,28874331;0,0;0,0;0,0;30,71302091;-81,95814449;-1,28874331;0,0;0,0;0,0;-30,71302091;1,28874331;140,71125708;0,0;0,0;0,0;30,71302091;-1,28874331;81,95814449;0,0;0,0;0,0;30,71302091;1,28874331;140,71125708;0,0;0,0;0,0;30,71302091;1,28874331;81,95814449;0,0
211;EY;beam_y;60x80;0,0;0,0;-27,88787025;-98,69198476;1,29409291;-0,0;-0,0;0,0;27,88787025;-149,51006043;-1,29409291;-0,0;0,0;-0,0;-27,88787025;1,29409291;98,69198476;-0,0;0,0;0,0;27,88787025;-1,29409291;149,51006043;-0,0;0,0;0,0;27,88787025;1,29409291;98,69198476;0,0;0,0;0,0;27,88787025;1,29409291;149,51006043;0,0
212;EY;beam_y;60x80;0,0;0,0;-13,46165231;-69,57556417;0,50389379;0,0;0,0;0,0;13,46165231;-28,0214151;-0,50389379;0,0;0,0;0,0;-13,46165231;0,50389379;69,57556417;0,0;0,0;0,0;13,46165231;-0,50389379;28,0214151;0,0;0,0;0,0;13,46165231;0,50389379;69,57556417;0,0;0,0;0,0;13,46165231;0,50389379;28,0214151;0,0
213;EY;beam_y;60x80;0,0;0,0;-11,71145498;-39,89200216;0,50992964;-0,0;-0,0;0,0;11,71145498;-64,33994717;-0,50992964;-0,0;0,0;-0,0;-11,71145498;0,50992964;39,89200216;-0,0;0,0;0,0;11,71145498;-0,50992964;64,33994717;-0,0;0,0;0,0;11,71145498;0,50992964;39,89200216;0,0;0,0;0,0;11,71145498;0,50992964;64,33994717;0,0
214;EY;beam_y;60x80;0,0;0,0;-63,00364323;-293,02934579;-2,72683139;0,0;0,0;0,0;63,00364323;-163,74706765;2,72683139;0,0;0,0;0,0;-63,00364323;-2,72683139;293,02934579;0,0;0,0;0,0;63,00364323;2,72683139;163,74706765;0,0;0,0;0,0;63,00364323;2,72683139;293,02934579;0,0;0,0;0,0;63,00364323;2,72683139;163,74706765;0,0
215;EY;beam_y;60x80;0,0;0,0;-52,68793696;-174,51055615;-3,33035898;-0,0;-0,0;0,0;52,68793696;-294,41208283;3,33035898;-0,0;0,0;-0,0;-52,68793696;-3,33035898;174,51055615;-0,0;0,0;0,0;52,68793696;3,33035898;294,41208283;-0,0;0,0;0,0;52,68793696;3,33035898;174,51055615;0,0;0,0;0,0;52,68793696;3,33035898;294,41208283;0,0
216;EY;beam_y;60x80;0,0;0,0;-50,70562652;-237,38913456;3,39269616;0,0;0,0;0,0;50,70562652;-130,22665771;-3,39269616;0,0;0,0;0,0;-50,70562652;3,39269616;237,38913456;0,0;0,0;0,0;50,70562652;-3,39269616;130,22665771;0,0;0,0;0,0;50,70562652;3,39269616;237,38913456;0,0;0,0;0,0;50,70562652;3,39269616;130,22665771;0,0
217;EY;beam_y;60x80;0,0;0,0;-39,66296986;-135,64271423;2,20602383;-0,0;-0,0;0,0;39,66296986;-217,35771752;-2,20602383;-0,0;0,0;-0,0;-39,66296986;2,20602383;135,64271423;-0,0;0,0;0,0;39,66296986;-2,20602383;217,35771752;-0,0;0,0;0,0;39,66296986;2,20602383;135,64271423;0,0;0,0;0,0;39,66296986;2,20602383;217,35771752;0,0
218;EY;beam_y;60x80;0,0;0,0;-28,63273166;-131,53067592;-0,88430062;0,0;0,0;0,0;28,63273166;-76,05662863;0,88430062;0,0;0,0;0,0;-28,63273166;-0,88430062;131,53067592;0,0;0,0;0,0;28,63273166;0,88430062;76,05662863;0,0;0,0;0,0;28,63273166;0,88430062;131,53067592;0,0;0,0;0,0;28,63273166;0,88430062;76,05662863;0,0
219;EY;beam_y;60x80;0,0;0,0;-27,27228189;-97,32642294;1,09629236;-0,0;-0,0;0,0;27,27228189;-145,39688586;-1,09629236;-0,0;0,0;-0,0;-27,27228189;1,09629236;97,32642294;-0,0;0,0;0,0;27,27228189;-1,09629236;145,39688586;-0,0;0,0;0,0;27,27228189;1,09629236;97,32642294;0,0;0,0;0,0;27,27228189;1,09629236;145,39688586;0,0
220;EY;beam_y;60x80;0,0;0,0;-14,36965249;-77,33442041;-1,00257987;0,0;0,0;0,0;14,36965249;-26,84556016;1,00257987;0,0;0,0;0,0;-14,36965249;-1,00257987;77,33442041;0,0;0,0;0,0;14,36965249;1,00257987;26,84556016;0,0;0,0;0,0;14,36965249;1,00257987;77,33442041;0,0;0,0;0,0;14,36965249;1,00257987;26,84556016;0,0
221;EY;beam_y;60x80;0,0;0,0;-11,5068621;-39,04782612;0,4982064;-0,0;-0,0;0,0;11,5068621;-63,36324657;-0,4982064;-0,0;0,0;-0,0;-11,5068621;0,4982064;39,04782612;-0,0;0,0;0,0;11,5068621;-0,4982064;63,36324657;-0,0;0,0;0,0;11,5068621;0,4982064;39,04782612;0,0;0,0;0,0;11,5068621;0,4982064;63,36324657;0,0
222;EY;beam_y;60x80;0,0;0,0;-34,96077331;-194,37903454;10,96530097;0,0;0,0;0,0;34,96077331;-59,08657192;-10,96530097;0,0;0,0;0,0;-34,96077331;10,96530097;194,37903454;0,0;0,0;0,0;34,96077331;-10,96530097;59,08657192;0,0;0,0;0,0;34,96077331;10,96530097;194,37903454;0,0;0,0;0,0;34,96077331;10,96530097;59,08657192;0,0
223;EY;beam_y;60x80;0,0;0,0;-38,63163749;-127,25651882;-1,54546446;-0,0;-0,0;0,0;38,63163749;-216,5650548;1,54546446;-0,0;0,0;-0,0;-38,63163749;-1,54546446;127,25651882;-0,0;0,0;0,0;38,63163749;1,54546446;216,5650548;-0,0;0,0;0,0;38,63163749;1,54546446;127,25651882;0,0;0,0;0,0;38,63163749;1,54546446;216,5650548;0,0
224;EY;beam_y;60x80;0,0;0,0;-18,36689493;-93,72381005;-5,26985762;0,0;0,0;0,0;18,36689493;-39,43617815;5,26985762;0,0;0,0;0,0;-18,36689493;-5,26985762;93,72381005;0,0;0,0;0,0;18,36689493;5,26985762;39,43617815;0,0;0,0;0,0;18,36689493;5,26985762;93,72381005;0,0;0,0;0,0;18,36689493;5,26985762;39,43617815;0,0
225;EY;beam_y;60x80;0,0;0,0;-25,79710221;-88,2987022;0,66346121;-0,0;-0,0;0,0;25,79710221;-141,29550746;-0,66346121;-0,0;0,0;-0,0;-25,79710221;0,66346121;88,2987022;-0,0;0,0;0,0;25,79710221;-0,66346121;141,29550746;-0,0;0,0;0,0;25,79710221;0,66346121;88,2987022;0,0;0,0;0,0;25,79710221;0,66346121;141,29550746;0,0
226;EY;beam_y;60x80;0,0;0,0;-12,7775419;-68,43440308;-1,48497535;0,0;0,0;0,0;12,7775419;-24,20277567;1,48497535;0,0;0,0;0,0;-12,7775419;-1,48497535;68,43440308;0,0;0,0;0,0;12,7775419;1,48497535;24,20277567;0,0;0,0;0,0;12,7775419;1,48497535;68,43440308;0,0;0,0;0,0;12,7775419;1,48497535;24,20277567;0,0
227;EY;beam_y;60x80;0,0;0,0;-11,98971089;-42,29250197;-1,05197627;-0,0;-0,0;0,0;11,98971089;-64,41592493;1,05197627;-0,0;0,0;-0,0;-11,98971089;-1,05197627;42,29250197;-0,0;0,0;0,0;11,98971089;1,05197627;64,41592493;-0,0;0,0;0,0;11,98971089;1,05197627;42,29250197;0,0;0,0;0,0;11,98971089;1,05197627;64,41592493;0,0
228;EY;beam_y;40x60;0,0;0,0;-18,7230802;-74,96420424;0,48155916;0,0;0,0;0,0;18,7230802;-60,77812725;-0,48155916;0,0;0,0;0,0;-18,7230802;0,48155916;74,96420424;0,0;0,0;0,0;18,7230802;-0,48155916;60,77812725;0,0;0,0;0,0;18,7230802;0,48155916;74,96420424;0,0;0,0;0,0;18,7230802;0,48155916;60,77812725;0,0
229;EY;beam_y;40x60;0,0;0,0;-14,40453836;-57,76222686;0,15551011;-0,0;-0,0;0,0;14,40453836;-70,43816454;-0,15551011;-0,0;0,0;-0,0;-14,40453836;0,15551011;57,76222686;-0,0;0,0;0,0;14,40453836;-0,15551011;70,43816454;-0,0;0,0;0,0;14,40453836;0,15551011;57,76222686;0,0;0,0;0,0;14,40453836;0,15551011;70,43816454;0,0
