elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
1;Q;column;70x70;-9,20129281;-1,03756129;281,27522884;0,81245074;-9,92998689;0,00801778;9,20129281;1,03756129;-281,27522884;2,88126746;-22,82661553;-0,00801778;281,27522884;1,03756129;-9,20129281;0,00801778;9,92998689;0,81245074;-281,27522884;-1,03756129;9,20129281;-0,00801778;22,82661553;2,88126746;281,27522884;1,03756129;9,20129281;0,00801778;9,92998689;0,81245074;281,27522884;1,03756129;9,20129281;0,00801778;22,82661553;2,88126746
2;Q;column;70x70;1,0093458;-2,25328031;695,92625891;2,23552734;4,54198689;0,56698151;-1,0093458;2,25328031;-695,92625891;5,78615057;-0,94871583;-0,56698151;695,92625891;2,25328031;1,0093458;0,56698151;-4,54198689;2,23552734;-695,92625891;-2,25328031;-1,0093458;-0,56698151;0,94871583;5,78615057;695,92625891;2,25328031;1,0093458;0,56698151;4,54198689;2,23552734;695,92625891;2,25328031;1,0093458;0,56698151;0,94871583;5,78615057
3;Q;column;70x70;-16,59662244;2,3412258;547,10103868;-3,19704328;-18,73717869;0,00801778;16,59662244;-2,3412258;-547,10103868;-5,13772057;-40,34679718;-0,00801778;547,10103868;-2,3412258;-16,59662244;0,00801778;18,73717869;-3,19704328;-547,10103868;2,3412258;16,59662244;-0,00801778;40,34679718;-5,13772057;547,10103868;2,3412258;16,59662244;0,00801778;18,73717869;3,19704328;547,10103868;2,3412258;16,59662244;0,00801778;40,34679718;5,13772057
4;Q;column;70x70;19,34949605;2,76957399;1167,12562652;-3,66203856;23,91888191;0,00801778;-19,34949605;-2,76957399;-1167,12562652;-6,19764486;44,96532403;-0,00801778;1167,12562652;-2,76957399;19,34949605;0,00801778;-23,91888191;-3,66203856;-1167,12562652;2,76957399;-19,34949605;-0,00801778;-44,96532403;-6,19764486;1167,12562652;2,76957399;19,34949605;0,00801778;23,91888191;3,66203856;1167,12562652;2,76957399;19,34949605;0,00801778;44,96532403;6,19764486
5;Q;column;70x70;-13,07804446;6,33532025;398,66229472;-7,93670203;-14,60034651;0,00801778;13,07804446;-6,33532025;-398,66229472;-14,61703807;-31,95749179;-0,00801778;398,66229472;-6,33532025;-13,07804446;0,00801778;14,60034651;-7,93670203;-398,66229472;6,33532025;13,07804446;-0,00801778;31,95749179;-14,61703807;398,66229472;6,33532025;13,07804446;0,00801778;14,60034651;7,93670203;398,66229472;6,33532025;13,07804446;0,00801778;31,95749179;14,61703807
6;Q;column;70x70;1,86350089;1,74798537;715,20647876;-1,55922728;5,86608869;-0,38583577;-1,86350089;-1,74798537;-715,20647876;-4,66360065;0,7679745;0,38583577;715,20647876;-1,74798537;1,86350089;-0,38583577;-5,86608869;-1,55922728;-715,20647876;1,74798537;-1,86350089;0,38583577;-0,7679745;-4,66360065;715,20647876;1,74798537;1,86350089;0,38583577;5,86608869;1,55922728;715,20647876;1,74798537;1,86350089;0,38583577;0,7679745;4,66360065
7;Q;beam_x;60x80;35,80598647;0,08606508;39,12288564;-0,35097315;58,22776482;-0,29261974;-35,80598647;-0,08606508;42,29711436;0,35097315;-74,09890841;-0,56803111;-35,80598647;-0,08606508;39,12288564;0,35097315;-58,22776482;-0,29261974;35,80598647;0,08606508;42,29711436;-0,35097315;74,09890841;-0,56803111;35,80598647;0,08606508;39,12288564;0,35097315;58,22776482;0,29261974;35,80598647;0,08606508;42,29711436;0,35097315;74,09890841;0,56803111
8;Q;beam_x;60x80;0,0;0,0;71,86437775;0,14091186;114,41551301;-0,0;0,0;-0,0;69,25062225;-0,14091186;-101,34673555;-0,0;0,0;-0,0;71,86437775;-0,14091186;-114,41551301;-0,0;0,0;0,0;69,25062225;0,14091186;101,34673555;-0,0;0,0;0,0;71,86437775;0,14091186;114,41551301;0,0;0,0;0,0;69,25062225;0,14091186;101,34673555;0,0
9;Q;beam_x;60x80;41,58961365;-0,10695355;60,42805034;-0,84698432;90,04831735;0,43773842;-41,58961365;0,10695355;65,15194966;0,84698432;-113,66781397;0,63179706;-41,58961365;0,10695355;60,42805034;0,84698432;-90,04831735;0,43773842;41,58961365;-0,10695355;65,15194966;-0,84698432;113,66781397;0,63179706;41,58961365;0,10695355;60,42805034;0,84698432;90,04831735;0,43773842;41,58961365;0,10695355;65,15194966;0,84698432;113,66781397;0,63179706
10;Q;beam_y;60x80;-0,85801186;2,5449331;1,04369267;-10,7429768;-8,13630524;1,54964227;0,85801186;-2,5449331;23,70130733;-30,32394977;8,13630524;1,56065071;2,5449331;0,85801186;1,04369267;-8,13630524;10,7429768;1,54964227;-2,5449331;-0,85801186;23,70130733;8,13630524;30,32394977;1,56065071;2,5449331;0,85801186;1,04369267;8,13630524;10,7429768;1,54964227;2,5449331;0,85801186;23,70130733;8,13630524;30,32394977;1,56065071
11;Q;beam_y;60x80;-3,2061199;-3,64644293;-21,76510762;-48,35258311;-3,6083825;5,43200492;3,2061199;3,64644293;46,51010762;-75,3962445;3,6083825;6,19017971;-3,64644293;3,2061199;-21,76510762;-3,6083825;48,35258311;5,43200492;3,64644293;-3,2061199;46,51010762;3,6083825;75,3962445;6,19017971;3,64644293;3,2061199;21,76510762;3,6083825;48,35258311;5,43200492;3,64644293;3,2061199;46,51010762;3,6083825;75,3962445;6,19017971
12;Q;beam_y;60x80;-0,23177778;-0,26332202;11,0632651;-3,40179861;-8,69439099;0,66911978;0,23177778;0,26332202;25,04682619;-37,32532307;8,69439099;0,6809858;-0,26332202;0,23177778;11,0632651;-8,69439099;3,40179861;0,66911978;0,26332202;-0,23177778;25,04682619;8,69439099;37,32532307;0,6809858;0,26332202;0,23177778;11,0632651;8,69439099;3,40179861;0,66911978;0,26332202;0,23177778;25,04682619;8,69439099;37,32532307;0,6809858
13;Q;beam_y;60x80;-0,59589698;-13,04585485;-13,63786546;-54,72294502;11,19297085;1,31922742;0,59589698;13,04585485;41,22411546;-67,34496252;-11,19297085;1,33251414;-13,04585485;0,59589698;-13,63786546;11,19297085;54,72294502;1,31922742;13,04585485;-0,59589698;41,22411546;-11,19297085;67,34496252;1,33251414;13,04585485;0,59589698;13,63786546;11,19297085;54,72294502;1,31922742;13,04585485;0,59589698;41,22411546;11,19297085;67,34496252;1,33251414
14;Q;column;70x70;-14,94505331;-6,6867315;241,10865052;8,21268249;-27,26484405;0,023724;14,94505331;6,6867315;-241,10865052;15,59208166;-25,93954574;-0,023724;241,10865052;6,6867315;-14,94505331;0,023724;27,26484405;8,21268249;-241,10865052;-6,6867315;14,94505331;-0,023724;25,93954574;15,59208166;241,10865052;6,6867315;14,94505331;0,023724;27,26484405;8,21268249;241,10865052;6,6867315;14,94505331;0,023724;25,93954574;15,59208166
15;Q;column;70x70;-16,56430732;1,48417686;726,47830146;0,189387;-24,13578217;-0,53523973;16,56430732;-1,48417686;-726,47830146;-5,47305661;-34,8331519;0,53523973;726,47830146;-1,48417686;-16,56430732;-0,53523973;24,13578217;0,189387;-726,47830146;1,48417686;16,56430732;0,53523973;34,8331519;-5,47305661;726,47830146;1,48417686;16,56430732;0,53523973;24,13578217;0,189387;726,47830146;1,48417686;16,56430732;0,53523973;34,8331519;5,47305661
16;Q;column;70x70;-27,98516696;14,70242732;472,35584895;-21,17861333;-51,54501427;0,023724;27,98516696;-14,70242732;-472,35584895;-31,16202793;-48,08218011;-0,023724;472,35584895;-14,70242732;-27,98516696;0,023724;51,54501427;-21,17861333;-472,35584895;14,70242732;27,98516696;-0,023724;48,08218011;-31,16202793;472,35584895;14,70242732;27,98516696;0,023724;51,54501427;21,17861333;472,35584895;14,70242732;27,98516696;0,023724;48,08218011;31,16202793
17;Q;column;70x70;6,01477346;8,75995938;1143,77881559;-14,593659;31,4576423;0,023724;-6,01477346;-8,75995938;-1143,77881559;-16,5917964;-10,04504877;-0,023724;1143,77881559;-8,75995938;6,01477346;0,023724;-31,4576423;-14,593659;-1143,77881559;8,75995938;-6,01477346;-0,023724;10,04504877;-16,5917964;1143,77881559;8,75995938;6,01477346;0,023724;31,4576423;14,593659;1143,77881559;8,75995938;6,01477346;0,023724;10,04504877;16,5917964
18;Q;column;70x70;-25,86989194;-3,38825049;347,81409705;-4,45066775;-44,89647242;0,023724;25,86989194;3,38825049;-347,81409705;16,5128395;-47,2003429;-0,023724;347,81409705;3,38825049;-25,86989194;0,023724;44,89647242;-4,45066775;-347,81409705;-3,38825049;25,86989194;-0,023724;47,2003429;16,5128395;347,81409705;3,38825049;25,86989194;0,023724;44,89647242;4,45066775;347,81409705;3,38825049;25,86989194;0,023724;47,2003429;16,5128395
19;Q;column;70x70;-5,7445771;-15,73518496;708,7048749;13,0146191;-11,49120241;0,41757755;5,7445771;15,73518496;-708,7048749;43,00263935;-8,95949206;-0,41757755;708,7048749;15,73518496;-5,7445771;0,41757755;11,49120241;13,0146191;-708,7048749;-15,73518496;5,7445771;-0,41757755;8,95949206;43,00263935;708,7048749;15,73518496;5,7445771;0,41757755;11,49120241;13,0146191;708,7048749;15,73518496;5,7445771;0,41757755;8,95949206;43,00263935
20;Q;beam_x;60x80;0,0;-0,0;38,92551712;2,73805136;59,979026;0,0;0,0;0,0;42,49448288;-2,73805136;-77,82385485;0,0;0,0;0,0;38,92551712;-2,73805136;-59,979026;0,0;0,0;-0,0;42,49448288;2,73805136;77,82385485;0,0;0,0;0,0;38,92551712;2,73805136;59,979026;0,0;0,0;0,0;42,49448288;2,73805136;77,82385485;0,0
21;Q;beam_x;60x80;0,0;-0,0;68,16489328;-1,75044026;106,15876902;0,0;0,0;0,0;72,95010672;1,75044026;-130,08483618;0,0;0,0;0,0;68,16489328;1,75044026;-106,15876902;0,0;0,0;-0,0;72,95010672;-1,75044026;130,08483618;0,0;0,0;0,0;68,16489328;1,75044026;106,15876902;0,0;0,0;0,0;72,95010672;1,75044026;130,08483618;0,0
22;Q;beam_x;60x80;0,0;-0,0;61,26465685;-2,98448454;93,13007005;0,0;0,0;0,0;64,31534315;2,98448454;-108,38350154;0,0;0,0;0,0;61,26465685;2,98448454;-93,13007005;0,0;0,0;-0,0;64,31534315;-2,98448454;108,38350154;0,0;0,0;0,0;61,26465685;2,98448454;93,13007005;0,0;0,0;0,0;64,31534315;2,98448454;108,38350154;0,0
23;Q;beam_y;60x80;-4,0741677;-3,4296926;-5,41145402;-15,63682273;-7,15086973;7,36159381;4,0741677;3,4296926;30,15645402;-48,83001058;7,15086973;7,40726408;-3,4296926;4,0741677;-5,41145402;-7,15086973;15,63682273;7,36159381;3,4296926;-4,0741677;30,15645402;7,15086973;48,83001058;7,40726408;3,4296926;4,0741677;5,41145402;7,15086973;15,63682273;7,36159381;3,4296926;4,0741677;30,15645402;7,15086973;48,83001058;7,40726408
24;Q;beam_y;60x80;-0,0;0,0;51,97112318;71,95987317;1,39439802;0,0;0,0;0,0;45,01887682;-46,75798009;-1,39439802;0,0;0,0;0,0;51,97112318;1,39439802;-71,95987317;0,0;0,0;-0,0;45,01887682;-1,39439802;46,75798009;0,0;0,0;0,0;51,97112318;1,39439802;71,95987317;0,0;0,0;0,0;45,01887682;1,39439802;46,75798009;0,0
25;Q;beam_y;60x80;0,0;0,0;27,12897571;32,17846848;0,40298107;-0,0;-0,0;0,0;28,04352429;-36,2482097;-0,40298107;-0,0;0,0;-0,0;27,12897571;0,40298107;-32,17846848;-0,0;0,0;0,0;28,04352429;-0,40298107;36,2482097;-0,0;0,0;0,0;27,12897571;0,40298107;32,17846848;0,0;0,0;0,0;28,04352429;0,40298107;36,2482097;0,0
26;Q;beam_y;60x80;0,0;0,0;60,63370259;85,00793268;-4,76100861;-0,0;-0,0;0,0;58,53879741;-75,68560459;4,76100861;-0,0;0,0;-0,0;60,63370259;-4,76100861;-85,00793268;-0,0;0,0;0,0;58,53879741;4,76100861;75,68560459;-0,0;0,0;0,0;60,63370259;4,76100861;85,00793268;0,0;0,0;0,0;58,53879741;4,76100861;75,68560459;0,0
27;Q;column;70x70;-16,82318897;5,47935254;207,59458743;-2,69331029;-26,88861053;-0,09480674;16,82318897;-5,47935254;-207,59458743;-16,81318476;-33,0019422;0,09480674;207,59458743;-5,47935254;-16,82318897;-0,09480674;26,88861053;-2,69331029;-207,59458743;5,47935254;16,82318897;0,09480674;33,0019422;-16,81318476;207,59458743;5,47935254;16,82318897;0,09480674;26,88861053;2,69331029;207,59458743;5,47935254;16,82318897;0,09480674;33,0019422;16,81318476
28;Q;column;70x70;-17,32935816;15,22450377;539,98911981;-26,3297294;-32,10600674;-0,09480674;17,32935816;-15,22450377;-539,98911981;-27,86950403;-29,5865083;0,09480674;539,98911981;-15,22450377;-17,32935816;-0,09480674;32,10600674;-26,3297294;-539,98911981;15,22450377;17,32935816;0,09480674;29,5865083;-27,86950403;539,98911981;15,22450377;17,32935816;0,09480674;32,10600674;26,3297294;539,98911981;15,22450377;17,32935816;0,09480674;29,5865083;27,86950403
29;Q;column;70x70;-28,57002618;17,34972177;392,6435302;-38,15178956;-47,03234558;-0,09480674;28,57002618;-17,34972177;-392,6435302;-23,61321994;-54,67694763;0,09480674;392,6435302;-17,34972177;-28,57002618;-0,09480674;47,03234558;-38,15178956;-392,6435302;17,34972177;28,57002618;0,09480674;54,67694763;-23,61321994;392,6435302;17,34972177;28,57002618;0,09480674;47,03234558;38,15178956;392,6435302;17,34972177;28,57002618;0,09480674;54,67694763;23,61321994
30;Q;column;70x70;-20,76810012;16,48114077;870,31360302;-30,24286195;-40,08352462;-0,09480674;20,76810012;-16,48114077;-870,31360302;-28,42999919;-33,8509118;0,09480674;870,31360302;-16,48114077;-20,76810012;-0,09480674;40,08352462;-30,24286195;-870,31360302;16,48114077;20,76810012;0,09480674;33,8509118;-28,42999919;870,31360302;16,48114077;20,76810012;0,09480674;40,08352462;30,24286195;870,31360302;16,48114077;20,76810012;0,09480674;33,8509118;28,42999919
31;Q;column;70x70;-26,40932734;-11,86183543;258,50591591;22,71985474;-45,52674607;-0,09480674;26,40932734;11,86183543;-258,50591591;19,50827938;-48,49045926;0,09480674;258,50591591;11,86183543;-26,40932734;-0,09480674;45,52674607;22,71985474;-258,50591591;-11,86183543;26,40932734;0,09480674;48,49045926;19,50827938;258,50591591;11,86183543;26,40932734;0,09480674;45,52674607;22,71985474;258,50591591;11,86183543;26,40932734;0,09480674;48,49045926;19,50827938
32;Q;column;70x70;1,68589754;-32,69440645;532,14483441;59,52951133;4,90753271;-0,09480674;-1,68589754;32,69440645;-532,14483441;56,86257562;1,09426253;0,09480674;532,14483441;32,69440645;1,68589754;-0,09480674;-4,90753271;59,52951133;-532,14483441;-32,69440645;-1,68589754;0,09480674;-1,09426253;56,86257562;532,14483441;32,69440645;1,68589754;0,09480674;4,90753271;59,52951133;532,14483441;32,69440645;1,68589754;0,09480674;1,09426253;56,86257562
33;Q;beam_x;60x80;0,0;-0,0;39,17630239;-0,24160706;59,26686758;0,0;0,0;0,0;42,24369761;0,24160706;-74,60384364;0,0;0,0;0,0;39,17630239;0,24160706;-59,26686758;0,0;0,0;-0,0;42,24369761;-0,24160706;74,60384364;0,0;0,0;0,0;39,17630239;0,24160706;59,26686758;0,0;0,0;0,0;42,24369761;0,24160706;74,60384364;0,0
34;Q;beam_x;60x80;0,0;-0,0;69,03806191;1,2637059;107,36414438;0,0;0,0;0,0;72,07693809;-1,2637059;-122,55852527;0,0;0,0;0,0;69,03806191;-1,2637059;-107,36414438;0,0;0,0;-0,0;72,07693809;1,2637059;122,55852527;0,0;0,0;0,0;69,03806191;1,2637059;107,36414438;0,0;0,0;0,0;72,07693809;1,2637059;122,55852527;0,0
35;Q;beam_x;60x80;0,0;-0,0;60,94933723;-3,11348511;91,74695441;0,0;0,0;0,0;64,63066277;3,11348511;-110,15358207;0,0;0,0;0,0;60,94933723;3,11348511;-91,74695441;0,0;0,0;-0,0;64,63066277;-3,11348511;110,15358207;0,0;0,0;0,0;60,94933723;3,11348511;91,74695441;0,0;0,0;0,0;64,63066277;3,11348511;110,15358207;0,0
36;Q;beam_y;60x80;-0,0;0,0;28,20525182;40,15481859;2,6484379;0,0;0,0;0,0;21,28474818;-15,06799287;-2,6484379;0,0;0,0;0,0;28,20525182;2,6484379;-40,15481859;0,0;0,0;-0,0;21,28474818;-2,6484379;15,06799287;0,0;0,0;0,0;28,20525182;2,6484379;40,15481859;0,0;0,0;0,0;21,28474818;2,6484379;15,06799287;0,0
37;Q;beam_y;60x80;-0,0;0,0;53,9767657;78,17715934;0,18133682;0,0;0,0;0,0;43,0132343;-38,43435804;-0,18133682;0,0;0,0;0,0;53,9767657;0,18133682;-78,17715934;0,0;0,0;-0,0;43,0132343;-0,18133682;38,43435804;0,0;0,0;0,0;53,9767657;0,18133682;78,17715934;0,0;0,0;0,0;43,0132343;0,18133682;38,43435804;0,0
38;Q;beam_y;60x80;0,0;0,0;28,65834854;43,52632213;-0,84273973;-0,0;-0,0;0,0;26,51415146;-33,98464516;0,84273973;-0,0;0,0;-0,0;28,65834854;-0,84273973;-43,52632213;-0,0;0,0;0,0;26,51415146;0,84273973;33,98464516;-0,0;0,0;0,0;28,65834854;0,84273973;43,52632213;0,0;0,0;0,0;26,51415146;0,84273973;33,98464516;0,0
39;Q;beam_y;60x80;0,0;0,0;59,41573641;80,73433392;-2,08750668;-0,0;-0,0;0,0;59,75676359;-82,25190488;2,08750668;-0,0;0,0;-0,0;59,41573641;-2,08750668;-80,73433392;-0,0;0,0;0,0;59,75676359;2,08750668;82,25190488;-0,0;0,0;0,0;59,41573641;2,08750668;80,73433392;0,0;0,0;0,0;59,75676359;2,08750668;82,25190488;0,0
40;Q;column;70x70;-15,24303486;11,71156729;140,21303321;-23,10002677;-28,91336328;-0,11928191;15,24303486;-11,71156729;-140,21303321;-18,59315278;-25,35184082;0,11928191;140,21303321;-11,71156729;-15,24303486;-0,11928191;28,91336328;-23,10002677;-140,21303321;11,71156729;15,24303486;0,11928191;25,35184082;-18,59315278;140,21303321;11,71156729;15,24303486;0,11928191;28,91336328;23,10002677;140,21303321;11,71156729;15,24303486;0,11928191;25,35184082;18,59315278
41;Q;column;70x70;-17,13521567;17,87589715;313,85492173;-30,03931712;-27,14266317;-0,11928191;17,13521567;-17,87589715;-313,85492173;-33,59887674;-33,85870461;0,11928191;313,85492173;-17,87589715;-17,13521567;-0,11928191;27,14266317;-30,03931712;-313,85492173;17,87589715;17,13521567;0,11928191;33,85870461;-33,59887674;313,85492173;17,87589715;17,13521567;0,11928191;27,14266317;30,03931712;313,85492173;17,87589715;17,13521567;0,11928191;33,85870461;33,59887674
42;Q;column;70x70;-25,89731962;3,53313309;273,66237158;-6,10881522;-49,19601912;-0,11928191;25,89731962;-3,53313309;-273,66237158;-6,46913858;-42,99843873;0,11928191;273,66237158;-3,53313309;-25,89731962;-0,11928191;49,19601912;-6,10881522;-273,66237158;3,53313309;25,89731962;0,11928191;42,99843873;-6,46913858;273,66237158;3,53313309;25,89731962;0,11928191;49,19601912;6,10881522;273,66237158;3,53313309;25,89731962;0,11928191;42,99843873;6,46913858
43;Q;column;70x70;-19,58770808;11,75638156;601,29314815;-21,84677787;-30,1408632;-0,11928191;19,58770808;-11,75638156;-601,29314815;-20,00594047;-39,59137758;0,11928191;601,29314815;-11,75638156;-19,58770808;-0,11928191;30,1408632;-21,84677787;-601,29314815;11,75638156;19,58770808;0,11928191;39,59137758;-20,00594047;601,29314815;11,75638156;19,58770808;0,11928191;30,1408632;21,84677787;601,29314815;11,75638156;19,58770808;0,11928191;39,59137758;20,00594047
44;Q;column;70x70;-24,7540701;-9,31086803;171,04242721;17,5898509;-44,09923488;-0,11928191;24,7540701;9,31086803;-171,04242721;15,5568393;-44,02525469;0,11928191;171,04242721;9,31086803;-24,7540701;-0,11928191;44,09923488;17,5898509;-171,04242721;-9,31086803;24,7540701;0,11928191;44,02525469;15,5568393;171,04242721;9,31086803;24,7540701;0,11928191;44,09923488;17,5898509;171,04242721;9,31086803;24,7540701;0,11928191;44,02525469;15,5568393
45;Q;column;70x70;0,62776293;-29,11340723;354,36341772;53,58963028;2,26559526;-0,11928191;-0,62776293;29,11340723;-354,36341772;50,05409947;-0,03075923;0,11928191;354,36341772;29,11340723;0,62776293;-0,11928191;-2,26559526;53,58963028;-354,36341772;-29,11340723;-0,62776293;0,11928191;0,03075923;50,05409947;354,36341772;29,11340723;0,62776293;0,11928191;2,26559526;53,58963028;354,36341772;29,11340723;0,62776293;0,11928191;0,03075923;50,05409947
46;Q;beam_x;60x80;0,0;-0,0;39,13279832;1,66896735;61,39001211;0,0;0,0;0,0;42,28720168;-1,66896735;-77,16202888;0,0;0,0;0,0;39,13279832;-1,66896735;-61,39001211;0,0;0,0;-0,0;42,28720168;1,66896735;77,16202888;0,0;0,0;0,0;39,13279832;1,66896735;61,39001211;0,0;0,0;0,0;42,28720168;1,66896735;77,16202888;0,0
47;Q;beam_x;60x80;0,0;-0,0;69,32479783;0,74235017;112,36160099;0,0;0,0;0,0;71,79020217;-0,74235017;-124,68862267;0,0;0,0;0,0;69,32479783;-0,74235017;-112,36160099;0,0;0,0;-0,0;71,79020217;0,74235017;124,68862267;0,0;0,0;0,0;69,32479783;0,74235017;112,36160099;0,0;0,0;0,0;71,79020217;0,74235017;124,68862267;0,0
48;Q;beam_x;60x80;0,0;-0,0;61,05481081;-2,75760606;92,81415439;0,0;0,0;0,0;64,52518919;2,75760606;-110,16604633;0,0;0,0;0,0;61,05481081;2,75760606;-92,81415439;0,0;0,0;-0,0;64,52518919;-2,75760606;110,16604633;0,0;0,0;0,0;61,05481081;2,75760606;92,81415439;0,0;0,0;0,0;64,52518919;2,75760606;110,16604633;0,0
49;Q;beam_y;60x80;0,0;0,0;30,06482058;48,4246938;1,78724719;-0,0;-0,0;0,0;19,42517942;-9,85599457;-1,78724719;-0,0;0,0;-0,0;30,06482058;1,78724719;-48,4246938;-0,0;0,0;0,0;19,42517942;-1,78724719;9,85599457;-0,0;0,0;0,0;30,06482058;1,78724719;48,4246938;0,0;0,0;0,0;19,42517942;1,78724719;9,85599457;0,0
50;Q;beam_y;60x80;0,0;0,0;44,99341937;68,61442915;1,07467936;-0,0;-0,0;0,0;31,55658063;-19,9058887;-1,07467936;-0,0;0,0;-0,0;44,99341937;1,07467936;-68,61442915;-0,0;0,0;0,0;31,55658063;-1,07467936;19,9058887;-0,0;0,0;0,0;44,99341937;1,07467936;68,61442915;0,0;0,0;0,0;31,55658063;1,07467936;19,9058887;0,0
51;Q;beam_y;60x80;0,0;0,0;27,9205782;40,67127397;0,78692856;0,0;0,0;0,0;27,2519218;-37,69575301;-0,78692856;0,0;0,0;0,0;27,9205782;0,78692856;-40,67127397;0,0;0,0;0,0;27,2519218;-0,78692856;37,69575301;0,0;0,0;0,0;27,9205782;0,78692856;40,67127397;0,0;0,0;0,0;27,2519218;0,78692856;37,69575301;0,0
52;Q;beam_y;60x80;0,0;0,0;58,34161172;77,33025606;-3,99143691;0,0;0,0;0,0;60,83088828;-88,40753678;3,99143691;0,0;0,0;0,0;58,34161172;-3,99143691;-77,33025606;0,0;0,0;0,0;60,83088828;3,99143691;88,40753678;0,0;0,0;0,0;58,34161172;3,99143691;77,33025606;0,0;0,0;0,0;60,83088828;3,99143691;88,40753678;0,0
53;Q;column;70x70;-28,16266411;19,97123776;71,0154143;-31,50050837;-37,82541848;-0,19042857;28,16266411;-19,97123776;-71,0154143;-39,59709804;-62,43366576;0,19042857;71,0154143;-19,97123776;-28,16266411;-0,19042857;37,82541848;-31,50050837;-71,0154143;19,97123776;28,16266411;0,19042857;62,43366576;-39,59709804;71,0154143;19,97123776;28,16266411;0,19042857;37,82541848;31,50050837;71,0154143;19,97123776;28,16266411;0,19042857;62,43366576;39,59709804
54;Q;column;70x70;-6,28878541;39,31926346;145,27439075;-62,535212;-18,12989165;-0,19042857;6,28878541;-39,31926346;-145,27439075;-77,44136591;-4,2581844;0,19042857;145,27439075;-39,31926346;-6,28878541;-0,19042857;18,12989165;-62,535212;-145,27439075;39,31926346;6,28878541;0,19042857;4,2581844;-77,44136591;145,27439075;39,31926346;6,28878541;0,19042857;18,12989165;62,535212;145,27439075;39,31926346;6,28878541;0,19042857;4,2581844;77,44136591
55;Q;column;70x70;-49,91481222;16,60628401;156,99181613;-25,08849098;-68,36284364;-0,19042857;49,91481222;-16,60628401;-156,99181613;-34,02988009;-109,33388788;0,19042857;156,99181613;-16,60628401;-49,91481222;-0,19042857;68,36284364;-25,08849098;-156,99181613;16,60628401;49,91481222;0,19042857;109,33388788;-34,02988009;156,99181613;16,60628401;49,91481222;0,19042857;68,36284364;25,08849098;156,99181613;16,60628401;49,91481222;0,19042857;109,33388788;34,02988009
56;Q;column;70x70;-14,773112;25,78031009;325,48654376;-40,13787624;-30,74170391;-0,19042857;14,773112;-25,78031009;-325,48654376;-51,64002768;-21,85057481;0,19042857;325,48654376;-25,78031009;-14,773112;-0,19042857;30,74170391;-40,13787624;-325,48654376;25,78031009;14,773112;0,19042857;21,85057481;-51,64002768;325,48654376;25,78031009;14,773112;0,19042857;30,74170391;40,13787624;325,48654376;25,78031009;14,773112;0,19042857;21,85057481;51,64002768
57;Q;column;70x70;-31,03647519;-19,79869987;82,7356946;24,89651977;-48,00197114;-0,19042857;31,03647519;19,79869987;-82,7356946;45,58685177;-62,48788054;0,19042857;82,7356946;19,79869987;-31,03647519;-0,19042857;48,00197114;24,89651977;-82,7356946;-19,79869987;31,03647519;0,19042857;62,48788054;45,58685177;82,7356946;19,79869987;31,03647519;0,19042857;48,00197114;24,89651977;82,7356946;19,79869987;31,03647519;0,19042857;62,48788054;45,58685177
58;Q;column;70x70;0,66440833;-47,86819219;175,62086063;68,81957038;3,49113091;-0,19042857;-0,66440833;47,86819219;-175,62086063;101,59119382;-1,12583723;0,19042857;175,62086063;47,86819219;0,66440833;-0,19042857;-3,49113091;68,81957038;-175,62086063;-47,86819219;-0,66440833;0,19042857;1,12583723;101,59119382;175,62086063;47,86819219;0,66440833;0,19042857;3,49113091;68,81957038;175,62086063;47,86819219;0,66440833;0,19042857;1,12583723;101,59119382
59;Q;beam_x;60x80;0,0;-0,0;43,34017042;3,28184608;55,30075124;0,0;0,0;0,0;49,09732958;-3,28184608;-84,08654708;0,0;0,0;0,0;43,34017042;-3,28184608;-55,30075124;0,0;0,0;-0,0;49,09732958;3,28184608;84,08654708;0,0;0,0;0,0;43,34017042;3,28184608;55,30075124;0,0;0,0;0,0;49,09732958;3,28184608;84,08654708;0,0
60;Q;beam_x;60x80;0,0;-0,0;90,37348535;1,3488793;122,72833928;0,0;0,0;0,0;100,85401465;-1,3488793;-175,13098579;0,0;0,0;0,0;90,37348535;-1,3488793;-122,72833928;0,0;0,0;-0,0;100,85401465;1,3488793;175,13098579;0,0;0,0;0,0;90,37348535;1,3488793;122,72833928;0,0;0,0;0,0;100,85401465;1,3488793;175,13098579;0,0
