nodoTag;caso;ux_m;uy_m;uz_m;ux_mm;uy_mm;uz_mm;u_planta_mm;rx_rad;ry_rad;rz_rad
490;G;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
511;G;-3,37475e-05;-2,03726e-05;-0,0024921218;-0,0337475;-0,020372599999999998;-2,4921218;0,0394200023720192;-4,78967e-05;-0,0003072289;-2,024e-07
512;G;-3,52899e-05;-2,03726e-05;-0,0014733069;-0,0352899;-0,020372599999999998;-1,4733069;0,04074824993505856;0,0001222633;-0,0001780557;-2,024e-07
513;G;-3,37475e-05;-1,96135e-05;-0,0033938134;-0,0337475;-0,019613500000000002;-3,3938134;0,03903310311133359;-4,506e-06;-5,34716e-05;-2,024e-07
514;G;-3,52899e-05;-1,96135e-05;-0,0022281913;-0,0352899;-0,019613500000000002;-2,2281913;0,0403740810949302;2,24357e-05;-5,73144e-05;-2,024e-07
515;G;-3,37475e-05;-2,11317e-05;-0,0018284157;-0,0337475;-0,0211317;-1,8284156999999999;0,03981761546275718;0,0004435301;-6,58347e-05;-2,024e-07
516;G;-3,52899e-05;-2,11317e-05;-0,0016285166;-0,0352899;-0,0211317;-1,6285166;0,041133025501414316;-0,000433669;4,53591e-05;-2,024e-07
517;G;-0,000153438;-0,0001081495;-0,0029075648;-0,153438;-0,10814950000000001;-2,9075648;0,18772195980824938;1,07717e-05;-0,0003536694;-6,039e-07
518;G;-0,0001580393;-0,0001081495;-0,0019602868;-0,1580393;-0,10814950000000001;-1,9602868000000002;0,19150126551733282;3,81103e-05;-0,0002296879;-6,039e-07
519;G;-0,000153438;-0,000105885;-0,0039821692;-0,153438;-0,10588499999999999;-3,9821692;0,18642653531351164;3,91132e-05;-0,0001000833;-6,039e-07
520;G;-0,0001580393;-0,000105885;-0,0028476967;-0,1580393;-0,10588499999999999;-2,8476967;0,1902315787914562;-3,27434e-05;-9,24694e-05;-6,039e-07
521;G;-0,000153438;-0,0001104139;-0,0020128757;-0,153438;-0,1104139;-2,0128757;0,1890355764326123;0,000470723;-0,0001210322;-6,039e-07
522;G;-0,0001580393;-0,0001104139;-0,0017729836;-0,1580393;-0,1104139;-1,7729836;0,1927891326234443;-0,0004723259;-2,56713e-05;-6,039e-07
523;G;-0,0003546573;-0,0003068708;-0,003244255;-0,3546573;-0,3068708;-3,2442550000000003;0,46898985952356154;5,54735e-05;-0,0003978321;1,8775e-06
524;G;-0,0003403505;-0,0003068708;-0,0023305427;-0,3403505;-0,3068708;-2,3305427;0,45826646259887927;-1,42699e-05;-0,0002758468;1,8775e-06
525;G;-0,0003546573;-0,0003139115;-0,0044599771;-0,3546573;-0,3139115;-4,4599771;0,4736266781712576;7,36184e-05;-0,0001322155;1,8775e-06
526;G;-0,0003403505;-0,0003139115;-0,0033350362;-0,3403505;-0,3139115;-3,3350362000000002;0,46301068311919114;-7,20284e-05;-0,00011651;1,8775e-06
527;G;-0,0003546573;-0,0002998301;-0,0021668057;-0,3546573;-0,2998301;-2,1668057000000003;0,4644134895858431;0,0004951777;-0,0001620529;1,8775e-06
528;G;-0,0003403505;-0,0002998301;-0,001919024;-0,3403505;-0,2998301;-1,919024;0,4535819129068751;-0,0005008629;-7,12768e-05;1,8775e-06
529;G;-0,000652434;-0,0004349214;-0,0034651665;-0,6524340000000001;-0,43492139999999996;-3,4651665;0,7841088881870681;8,03452e-05;-0,0004204979;4,5489e-06
530;G;-0,0006177712;-0,0004349214;-0,0025739637;-0,6177712;-0,43492139999999996;-2,5739637;0,7555116674991856;-4,86944e-05;-0,0002981618;4,5489e-06
531;G;-0,000652434;-0,0004519798;-0,0047264891;-0,6524340000000001;-0,4519798;-4,7264891;0,7936975897431212;9,52898e-05;-0,0001408026;4,5489e-06
532;G;-0,0006177712;-0,0004519798;-0,0036150063;-0,6177712;-0,4519798;-3,6150063;0,7654586828545875;-9,71145e-05;-0,0001234962;4,5489e-06
533;G;-0,000652434;-0,000417863;-0,0022137286;-0,6524340000000001;-0,417863;-2,2137286;0,7747771364237589;0,000506274;-0,0002144265;4,5489e-06
534;G;-0,0006177712;-0,000417863;-0,001967054;-0,6177712;-0,417863;-1,9670540000000003;0,7458221921600616;-0,0005142407;-0,0001260024;4,5489e-06
