nodoTag;caso;ux_m;uy_m;uz_m;ux_mm;uy_mm;uz_mm;u_planta_mm;rx_rad;ry_rad;rz_rad
103;Q;-0,0001957961;-0,000181789;-0,0008910682;-0,1957961;-0,18178899999999998;-0,8910682;0,26717663314034407;9,03074e-05;-0,0001438764;1,2479e-06
104;Q;-0,0002009373;-0,000181789;-0,0006071359;-0,2009373;-0,18178899999999998;-0,6071359;0,27096685969374557;-1,09426e-05;-4,82989e-05;1,2479e-06
105;Q;-0,0002099843;-0,000181789;-0,0008595571;-0,20998429999999998;-0,18178899999999998;-0,8595571;0,2777420507728169;-3,5515e-06;-2,77028e-05;1,2479e-06
106;Q;-0,0002210902;-0,000181789;-0,0004617602;-0,2210902;-0,18178899999999998;-0,4617602;0,2862308806838284;9,57267e-05;-2,26457e-05;1,2479e-06
107;Q;-0,0002009373;-0,0001880283;-0,0014929578;-0,2009373;-0,18802829999999998;-1,4929578000000001;0,275191642555111;-0,0001631268;1,66707e-05;1,2479e-06
108;Q;-0,0002099843;-0,0001880283;-0,0022104693;-0,20998429999999998;-0,18802829999999998;-2,2104693;0,2818653008927846;-6,45543e-05;1,27729e-05;1,2479e-06
109;Q;-0,0002210902;-0,0001880283;-0,0011717759;-0,2210902;-0,18802829999999998;-1,1717759;0,2902335579097117;0,0003256281;1,21058e-05;1,2479e-06
110;Q;-0,0001957961;-0,0001942675;-0,0008640447;-0,1957961;-0,1942675;-0,8640447;0,2758187345548884;9,51368e-05;0,0001229175;1,2479e-06
111;Q;-0,0002009373;-0,0001942675;-0,0005605892;-0,2009373;-0,1942675;-0,5605892;0,27949178894475596;-8,6972e-06;8,1464e-06;1,2479e-06
112;Q;-0,0002099843;-0,0001942675;-0,0008550459;-0,20998429999999998;-0,1942675;-0,8550459;0,28606514608169237;-3,3348e-06;-1,9479e-05;1,2479e-06
113;Q;-0,0002210902;-0,0001942675;-0,000460499;-0,2210902;-0,1942675;-0,460499;0,2943140127351907;9,79856e-05;-2,48259e-05;1,2479e-06
114;Q;-0,0002009373;-0,0002005068;-0,0010323387;-0,2009373;-0,2005068;-1,0323387000000002;0,28386400859836036;-0,0002024171;3,49836e-05;1,2479e-06
115;Q;-0,0002099843;-0,0002005068;-0,0021416665;-0,20998429999999998;-0,2005068;-2,1416665000000004;0,2903383941071694;-9,13541e-05;2,82739e-05;1,2479e-06
116;Q;-0,0002210902;-0,0002005068;-0,0011726807;-0,2210902;-0,2005068;-1,1726807;0,2984691833042065;0,0003234494;2,13928e-05;1,2479e-06
117;Q;-0,0002009373;-0,0002067461;-0,0002695828;-0,2009373;-0,20674610000000002;-0,26958279999999996;0,2883049572874181;-1,42573e-05;2,41169e-05;1,2479e-06
118;Q;-0,0002099843;-0,0002067461;-0,000590522;-0,20998429999999998;-0,20674610000000002;-0,590522;0,2946817878860178;-1,961e-07;6,54936e-05;1,2479e-06
119;Q;-0,0002210902;-0,0002067461;-0,0003167239;-0,2210902;-0,20674610000000002;-0,3167239;0,30269593059909145;8,3093e-05;2,75302e-05;1,2479e-06
120;Q;-0,0002009373;-0,0002129854;-0,0002214459;-0,2009373;-0,21298540000000002;-0,2214459;0,2928115078757152;-5,8605e-06;-3,50704e-05;1,2479e-06
121;Q;-0,0002099843;-0,0002129854;-0,0004660601;-0,20998429999999998;-0,21298540000000002;-0,4660601;0,2990922714809762;5,1797e-06;-4,70434e-05;1,2479e-06
122;Q;-0,0002210902;-0,0002129854;-0,0002512821;-0,2210902;-0,21298540000000002;-0,2512821;0,3069912981652737;7,74915e-05;-4,05951e-05;1,2479e-06
123;Q;-0,0002009373;-0,0002161674;-0,0003768357;-0,2009373;-0,21616739999999998;-0,3768357;0,2951341107938051;-7,61482e-05;-5,88903e-05;1,2479e-06
124;Q;-0,0002099843;-0,0002161674;-0,0007176544;-0,20998429999999998;-0,21616739999999998;-0,7176544;0,3013664730344933;-3,54331e-05;-8,89223e-05;1,2479e-06
125;Q;-0,0002210902;-0,0002161674;-0,0004330141;-0,2210902;-0,21616739999999998;-0,4330141;0,3092074083181061;0,0001718889;-6,83137e-05;1,2479e-06
126;Q;-0,0002009373;-0,0002192246;-0,0004764921;-0,2009373;-0,2192246;-0,4764921;0,2973806042371459;-6,13132e-05;-3,00545e-05;1,2479e-06
127;Q;-0,0002099843;-0,0002192246;-0,0008398242;-0,20998429999999998;-0,2192246;-0,8398242;0,3035668484727046;-2,76719e-05;-2,81943e-05;1,2479e-06
128;Q;-0,0002210902;-0,0002192246;-0,0005473047;-0,2210902;-0,2192246;-0,5473047;0,31135237558303613;0,0001316721;-3,42206e-05;1,2479e-06
129;Q;-0,0003240407;-0,0002535738;-0,0002735263;-0,3240407;-0,2535738;-0,2735263;0,41146330006809845;-2,93982e-05;-0,0001378263;2,551e-06
130;Q;-0,0003425355;-0,0002535738;-0,0005355271;-0,3425355;-0,2535738;-0,5355270999999999;0,4261809953607622;-2,37966e-05;-0,0002155211;2,551e-06
131;Q;-0,0003652395;-0,0002535738;-0,0003658112;-0,3652395;-0,2535738;-0,3658112;0,44463419167523544;0,0001057909;-0,0001317956;2,551e-06
132;Q;-0,0003240407;-0,0002790839;-0,0007037242;-0,3240407;-0,2790839;-0,7037242;0,4276566362114588;-7,87048e-05;-2,31763e-05;2,551e-06
133;Q;-0,0003425355;-0,0002790839;-0,0011938344;-0,3425355;-0,2790839;-1,1938344;0,44183525436463306;-4,40623e-05;-5,26056e-05;2,551e-06
134;Q;-0,0003652395;-0,0002790839;-0,0007224738;-0,3652395;-0,2790839;-0,7224738;0,45966043510341414;0,0001902127;-4,73034e-05;2,551e-06
135;Q;-0,0003240407;-0,000291839;-0,0012232008;-0,3240407;-0,291839;-1,2232008;0,4360875797101885;-0,0002291973;2,85192e-05;2,551e-06
136;Q;-0,0003425355;-0,000291839;-0,0024527385;-0,3425355;-0,291839;-2,4527385;0,45000063408983104;-0,0001120193;5,00508e-05;2,551e-06
137;Q;-0,0003652395;-0,000291839;-0,0013763083;-0,3652395;-0,291839;-1,3763083;0,46751459258642397;0,0003894397;4,57485e-05;2,551e-06
138;Q;-0,0003135305;-0,0003045941;-0,0009124013;-0,31353050000000005;-0,30459410000000003;-0,9124013;0,4371257715864623;8,24569e-05;-0,0001728041;2,551e-06
139;Q;-0,0003240407;-0,0003045941;-0,0006809953;-0,3240407;-0,30459410000000003;-0,6809953;0,4447245675823408;-3,02815e-05;-6,95414e-05;2,551e-06
140;Q;-0,0003425355;-0,0003045941;-0,0009564271;-0,3425355;-0,30459410000000003;-0,9564271;0,45837553873986336;-3,76463e-05;-1,41316e-05;2,551e-06
141;Q;-0,0003652395;-0,0003045941;-0,0005125551;-0,3652395;-0,30459410000000003;-0,5125550999999999;0,4755811793112297;0,0002039813;-8,4828e-06;2,551e-06
142;Q;-0,0003240407;-0,0003173492;-0,001620969;-0,3240407;-0,3173492;-1,620969;0,45355582897492347;-0,0001651534;1,37892e-05;2,551e-06
143;Q;-0,0003425355;-0,0003173492;-0,0023155816;-0,3425355;-0,3173492;-2,3155816;0,46694869472019085;-7,76678e-05;9,3684e-06;2,551e-06
144;Q;-0,0003652395;-0,0003173492;-0,0011883388;-0,3652395;-0,3173492;-1,1883388;0,48384957073546114;0,0003886427;9,4516e-06;2,551e-06
145;Q;-0,0003135305;-0,0003301043;-0,0008860712;-0,31353050000000005;-0,3301043;-0,8860712;0,4552693964113336;8,72884e-05;0,0001586744;2,551e-06
146;Q;-0,0003240407;-0,0003301043;-0,0006359298;-0,3240407;-0,3301043;-0,6359298;0,46257023697486205;-2,87459e-05;3,98385e-05;2,551e-06
147;Q;-0,0003425355;-0,0003301043;-0,0009517326;-0,3425355;-0,3301043;-0,9517326;0,4757093835933237;-3,80085e-05;-1,89155e-05;2,551e-06
148;Q;-0,0003652395;-0,0003301043;-0,0005112342;-0,3652395;-0,3301043;-0,5112342;0,49230959897074933;0,0002055047;-2,85555e-05;2,551e-06
149;Q;-0,0003240407;-0,0003428593;-0,0010935002;-0,3240407;-0,3428593;-1,0935001999999998;0,47175722024467204;-0,0002270226;2,28745e-05;2,551e-06
150;Q;-0,0003425355;-0,0003428593;-0,0023351081;-0,3425355;-0,3428593;-2,3351081;0,48464736495388067;-0,0001116754;1,31263e-05;2,551e-06
151;Q;-0,0003652395;-0,0003428593;-0,0012764936;-0,3652395;-0,3428593;-1,2764936;0,500951486629933;0,0003846337;1,12929e-05;2,551e-06
152;Q;-0,0003240407;-0,0003556144;-0,000301391;-0,3240407;-0,3556144;-0,30139099999999996;0,481107032523793;-6,30424e-05;6,58909e-05;2,551e-06
153;Q;-0,0003425355;-0,0003556144;-0,0006630901;-0,3425355;-0,3556144;-0,6630901;0,49375314707615786;-3,05535e-05;0,0001425561;2,551e-06
154;Q;-0,0003652395;-0,0003556144;-0,0003543683;-0,3652395;-0,3556144;-0,35436829999999997;0,5097661168100622;0,000175552;7,80392e-05;2,551e-06
155;Q;-0,0003240407;-0,0003683695;-0,0002396273;-0,3240407;-0,3683695;-0,23962730000000002;0,4906102972693704;-3,82354e-05;-3,16297e-05;2,551e-06
156;Q;-0,0003425355;-0,0003683695;-0,0005049674;-0,3425355;-0,3683695;-0,5049674;0,5030175516724044;-1,66252e-05;-3,90897e-05;2,551e-06
157;Q;-0,0003652395;-0,0003683695;-0,00027222;-0,3652395;-0,3683695;-0,27222;0,5187446201075246;0,0001389795;-3,69325e-05;2,551e-06
158;Q;-0,0003240407;-0,0003748746;-0,0003652755;-0,3240407;-0,3748746;-0,3652755;0,4955132096944036;-6,3421e-05;-5,33451e-05;2,551e-06
159;Q;-0,0003425355;-0,0003748746;-0,0006900491;-0,3425355;-0,3748746;-0,6900491;0,5078006838173912;-2,79062e-05;-7,86503e-05;2,551e-06
160;Q;-0,0003652395;-0,0003748746;-0,0004189127;-0,3652395;-0,3748746;-0,41891269999999997;0,5233840445460771;0,0001704543;-6,19021e-05;2,551e-06
161;Q;-0,0003240407;-0,0003811246;-0,000490763;-0,3240407;-0,3811246;-0,49076299999999995;0,5002582692786297;-7,26875e-05;-4,95708e-05;2,551e-06
162;Q;-0,0003425355;-0,0003811246;-0,0008714184;-0,3425355;-0,3811246;-0,8714184;0,5124319754712913;-3,46654e-05;-6,56962e-05;2,551e-06
163;Q;-0,0003652395;-0,0003811246;-0,0005630104;-0,3652395;-0,3811246;-0,5630104;0,5278786348067234;0,0001507688;-5,59876e-05;2,551e-06
164;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
165;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
166;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
167;Q;-1,44895e-05;-7,507e-06;-4,70115e-05;-0,0144895;-0,007507000000000001;-0,047011500000000005;0,016318721127894797;-0,0004501971;0,0006104992;5,707e-07
168;Q;-1,44895e-05;-7,507e-06;-4,70115e-05;-0,0144895;-0,007507000000000001;-0,047011500000000005;0,016318721127894797;-1,6858e-06;0,0011589242;5,707e-07
169;Q;-1,16413e-05;-5,3492e-06;-0,0001110116;-0,0116413;-0,0053492;-0,1110116;0,012811471669172125;3,9634e-05;9,51729e-05;-5,49e-08
170;Q;-5,61843e-05;-3,70908e-05;-8,48046e-05;-0,0561843;-0,0370908;-0,0848046;0,06732312389610273;-0,0004634956;0,0006367144;2,369e-06
171;Q;-5,61843e-05;-3,70908e-05;-8,48046e-05;-0,0561843;-0,0370908;-0,0848046;0,06732312389610273;-6,141e-07;0,0012041318;2,369e-06
172;Q;-5,16683e-05;-2,81688e-05;-0,0002008364;-0,0516683;-0,0281688;-0,2008364;0,058848062995565116;4,1362e-05;6,82344e-05;-2,172e-07
173;Q;-0,0001211827;-9,19551e-05;-0,0001133439;-0,1211827;-0,0919551;-0,1133439;0,152121619749791;-0,0004804005;0,0006620622;-1,6518e-06
174;Q;-0,0001211827;-9,19551e-05;-0,0001133439;-0,1211827;-0,0919551;-0,1133439;0,152121619749791;-3,4719e-06;0,0012510324;-1,6518e-06
175;Q;-0,0001210063;-9,9091e-05;-0,0002688179;-0,1210063;-0,099091;-0,2688179;0,1564018891212315;5,44148e-05;7,70769e-05;4,316e-07
176;Q;-0,000203604;-0,0001615518;-0,0001325492;-0,203604;-0,1615518;-0,1325492;0,25991070177897635;-0,0004832245;0,0006760371;2,8253e-06
177;Q;-0,000203604;-0,0001615518;-0,0001325492;-0,203604;-0,1615518;-0,1325492;0,25991070177897635;2,759e-06;0,0012666493;2,8253e-06
178;Q;-0,0002210902;-0,0001558336;-0,000314708;-0,2210902;-0,15583360000000002;-0,31470800000000004;0,2704902723297088;3,06886e-05;2,92073e-05;1,2479e-06
179;Q;-0,0003228034;-0,0002471603;-0,0001546042;-0,3228034;-0,2471603;-0,15460420000000002;0,40655903500924684;-0,000548052;0,0006967453;1,1425e-06
180;Q;-0,0003228034;-0,0002471603;-0,0001546042;-0,3228034;-0,2471603;-0,15460420000000002;0,40655903500924684;-0,0001348315;0,0014643826;1,1425e-06
181;Q;-0,0003652395;-0,000251533;-0,0003377839;-0,3652395;-0,251533;-0,3377839;0,44347349689609417;0,0001424438;0,0002019356;2,551e-06
182;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
183;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
184;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
185;Q;-1,25275e-05;-5,8979e-06;-0,0002682123;-0,0125275;-0,0058979;-0,26821229999999996;0,013846424833147365;-7,80788e-05;-6,57437e-05;-5,49e-08
186;Q;-1,21297e-05;-5,8979e-06;-0,0005544646;-0,0121297;-0,0058979;-0,5544646000000001;0,013487581195307036;-2,39262e-05;-9,62479e-05;-5,49e-08
187;Q;-1,16413e-05;-5,8979e-06;-0,0002828544;-0,0116413;-0,0058979;-0,2828544;0,013050099237170574;0,0001109004;-2,59468e-05;-5,49e-08
188;Q;-5,51764e-05;-3,0341e-05;-0,0004849758;-0,0551764;-0,030341;-0,4849758;0,06296833647127738;-6,81947e-05;-5,77465e-05;-2,172e-07
189;Q;-5,36016e-05;-3,0341e-05;-0,0009947618;-0,0536016;-0,030341;-0,9947618000000001;0,061593082432688816;-1,69446e-05;-8,31486e-05;-2,172e-07
190;Q;-5,16683e-05;-3,0341e-05;-0,0005101365;-0,0516683;-0,030341;-0,5101365;0,05991819010859724;0,0001052304;-2,23463e-05;-2,172e-07
191;Q;-0,0001140364;-9,47753e-05;-0,0006481714;-0,11403640000000001;-0,09477529999999999;-0,6481714000000001;0,14827898709881315;-7,78729e-05;-6,57535e-05;4,316e-07
192;Q;-0,0001171653;-9,47753e-05;-0,0013247444;-0,1171653;-0,09477529999999999;-1,3247444;0,15069858995418636;-1,91185e-05;-9,33748e-05;4,316e-07
193;Q;-0,0001210063;-9,47753e-05;-0,0006813753;-0,1210063;-0,09477529999999999;-0,6813753;0,1537038780570614;0,0001208743;-3,15318e-05;4,316e-07
194;Q;-0,0002009373;-0,0001433551;-0,0007568158;-0,2009373;-0,14335509999999999;-0,7568158;0,24683290547919254;-6,55599e-05;-6,19104e-05;1,2479e-06
195;Q;-0,0002099843;-0,0001433551;-0,0015462202;-0,20998429999999998;-0,14335509999999999;-1,5462201999999998;0,254252022494414;-1,12967e-05;-7,97829e-05;1,2479e-06
196;Q;-0,0002210902;-0,0001433551;-0,0007961513;-0,2210902;-0,14335509999999999;-0,7961513;0,2634986930367018;9,79043e-05;-2,27741e-05;1,2479e-06
197;Q;-0,0003240407;-0,0002260228;-0,0008093838;-0,3240407;-0,2260228;-0,8093838;0,39508060111365884;-0,0001550416;-0,0001168661;2,551e-06
198;Q;-0,0003425355;-0,0002260228;-0,0016617363;-0,3425355;-0,2260228;-1,6617362999999998;0,4103862508419233;-5,40933e-05;-0,0001948274;2,551e-06
199;Q;-0,0003652395;-0,0002260228;-0,0008541387;-0,3652395;-0,2260228;-0,8541386999999999;0,4295185659317767;0,000245164;-8,86369e-05;2,551e-06
200;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
201;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
202;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
203;Q;-1,25275e-05;-6,4466e-06;-0,0001990614;-0,0125275;-0,0064466;-0,1990614;0,014088893065461175;-5,24926e-05;-1,67421e-05;-5,49e-08
204;Q;-1,21297e-05;-6,4466e-06;-0,0004139822;-0,0121297;-0,0064466;-0,41398219999999997;0,013736385028456359;-2,70067e-05;-4,60426e-05;-5,49e-08
205;Q;-1,16413e-05;-6,4466e-06;-0,0002441948;-0,0116413;-0,0064466;-0,2441948;0,013307085227426779;9,50715e-05;-1,67093e-05;-5,49e-08
206;Q;-5,51764e-05;-3,25132e-05;-0,0003606261;-0,0551764;-0,0325132;-0,3606261;0,06404329232011734;-4,66824e-05;-2,47272e-05;-2,172e-07
207;Q;-5,36016e-05;-3,25132e-05;-0,0007426754;-0,0536016;-0,0325132;-0,7426754;0,06269162381690237;-2,01824e-05;-5,17619e-05;-2,172e-07
208;Q;-5,16683e-05;-3,25132e-05;-0,0004406182;-0,0516683;-0,0325132;-0,4406182;0,061046878700962266;9,01043e-05;-2,58662e-05;-2,172e-07
209;Q;-0,0001140364;-9,04595e-05;-0,0004829491;-0,11403640000000001;-0,0904595;-0,4829491;0,14555831018945636;-5,44788e-05;-2,93163e-05;4,316e-07
210;Q;-0,0001171653;-9,04595e-05;-0,0009885634;-0,1171653;-0,0904595;-0,9885634;0,14802239244229232;-2,28144e-05;-5,8325e-05;4,316e-07
211;Q;-0,0001210063;-9,04595e-05;-0,0005888504;-0,1210063;-0,0904595;-0,5888504;0,15108092460645056;0,0001010345;-3,19334e-05;4,316e-07
212;Q;-0,0002009373;-0,0001308765;-0,0005653679;-0,2009373;-0,1308765;-0,5653678999999999;0,23980086902165307;-4,79217e-05;-4,45238e-05;1,2479e-06
213;Q;-0,0002099843;-0,0001308765;-0,0011526951;-0,20998429999999998;-0,1308765;-1,1526951;0,24743092874323536;-1,80599e-05;-7,07233e-05;1,2479e-06
214;Q;-0,0002210902;-0,0001308765;-0,0006887938;-0,2210902;-0,1308765;-0,6887938;0,2569232079596742;8,66657e-05;-5,08348e-05;1,2479e-06
215;Q;-0,0003240407;-0,0002005127;-0,0006067365;-0,3240407;-0,2005127;-0,6067365;0,3810613049337075;-0,0001034309;-1,39192e-05;2,551e-06
216;Q;-0,0003425355;-0,0002005127;-0,0012365331;-0,3425355;-0,2005127;-1,2365331;0,39690793847130346;-4,71885e-05;-7,39941e-05;2,551e-06
217;Q;-0,0003652395;-0,0002005127;-0,0007397942;-0,3652395;-0,2005127;-0,7397942;0,41665961553951925;0,0001819012;-7,1335e-06;2,551e-06
218;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
219;Q;-1,21297e-05;-6,8581e-06;-0,0002800634;-0,0121297;-0,0068581;-0,2800634;0,013934244066328105;-1,54294e-05;-8,74194e-05;-5,49e-08
220;Q;-5,36016e-05;-3,41423e-05;-0,0005021591;-0,0536016;-0,0341423;-0,5021591;0,06355177552083026;-1,03832e-05;-8,49924e-05;-2,172e-07
221;Q;-0,0001171653;-8,72228e-05;-0,0006679582;-0,1171653;-0,0872228;-0,6679582000000001;0,14606684895598315;-1,24757e-05;-9,79085e-05;4,316e-07
222;Q;-0,0002099843;-0,0001215176;-0,0007787167;-0,20998429999999998;-0,1215176;-0,7787166999999999;0,24261066208279056;-1,05358e-05;-9,40281e-05;1,2479e-06
223;Q;-0,0003425355;-0,0001813801;-0,0008353557;-0,3425355;-0,18138010000000002;-0,8353557;0,3875942587761847;-2,44353e-05;-0,000177624;2,551e-06
230;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
231;Q;-1,16413e-05;-7,0639e-06;-9,029e-06;-0,0116413;-0,0070639000000000006;-0,009028999999999999;0,013616847979617016;2,07662e-05;-9,0862e-06;-5,49e-08
232;Q;-5,16683e-05;-3,49569e-05;-2,22633e-05;-0,0516683;-0,0349569;-0,0222633;0,06238267453788751;3,11696e-05;-1,72263e-05;-2,172e-07
233;Q;-0,0001210063;-8,56044e-05;-3,03838e-05;-0,1210063;-0,0856044;-0,0303838;0,14822495720711137;4,00221e-05;-2,49939e-05;4,316e-07
234;Q;-0,0002210902;-0,0001168381;-3,62409e-05;-0,2210902;-0,1168381;-0,0362409;0,25006402809610584;4,48473e-05;-3,49041e-05;1,2479e-06
235;Q;-0,0003652395;-0,0001718138;-3,64884e-05;-0,3652395;-0,1718138;-0,036488400000000004;0,4036333413268656;5,18549e-05;-6,07574e-05;2,551e-06
236;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
237;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
238;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
239;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
240;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
241;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
272;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
273;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
274;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
275;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
276;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
277;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
308;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
309;Q;-1,25275e-05;-7,0639e-06;-5,195e-06;-0,0125275;-0,0070639000000000006;-0,005195;0,014381826708036779;-1,15679e-05;-8,7111e-06;-5,49e-08
310;Q;-5,51764e-05;-3,49569e-05;-1,45578e-05;-0,0551764;-0,0349569;-0,0145578;0,06531783810392074;-1,544e-05;-1,57716e-05;-2,172e-07
311;Q;-0,0001140364;-8,56044e-05;-1,95026e-05;-0,11403640000000001;-0,0856044;-0,0195026;0,14259177334025971;-2,10004e-05;-2,09682e-05;4,316e-07
312;Q;-0,0002009373;-0,0001168381;-2,32373e-05;-0,2009373;-0,1168381;-0,0232373;0,23243695950278648;-2,36204e-05;-2,98196e-05;1,2479e-06
313;Q;-0,0003240407;-0,0001718138;-2,32956e-05;-0,3240407;-0,1718138;-0,0232956;0,36677289584554906;-2,77053e-05;-5,05757e-05;2,551e-06
314;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
315;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
316;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
317;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
338;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
339;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
340;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
341;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
362;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
363;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
364;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
365;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
386;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
387;Q;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
398;Q;-1,25873e-05;-7,0639e-06;0,0;-0,012587300000000001;-0,0070639000000000006;0,0;0,01443394625526921;0,0;0,0;-5,49e-08
399;Q;-1,15813e-05;-7,0639e-06;0,0;-0,011581300000000001;-0,0070639000000000006;0,0;0,013565588557080744;0,0;0,0;-5,49e-08
400;Q;-5,54132e-05;-3,49569e-05;0,0;-0,0554132;-0,0349569;0,0;0,06551799441260393;0,0;0,0;-2,172e-07
401;Q;-5,14305e-05;-3,49569e-05;0,0;-0,051430500000000004;-0,0349569;0,0;0,06218586003152164;0,0;0,0;-2,172e-07
402;Q;-0,000113566;-8,56044e-05;0,0;-0,113566;-0,0856044;0,0;0,14221585585074542;0,0;0,0;4,316e-07
403;Q;-0,0001214789;-8,56044e-05;0,0;-0,1214789;-0,0856044;0,0;0,14861102396716738;0,0;0,0;4,316e-07
404;Q;-0,0001995771;-0,0001168381;0,0;-0,1995771;-0,1168381;0,0;0,23126210337195327;0,0;0,0;1,2479e-06
405;Q;-0,0002224566;-0,0001168381;0,0;-0,22245659999999998;-0,1168381;0,0;0,25127292033796633;0,0;0,0;1,2479e-06
406;Q;-0,00032126;-0,0001718138;0,0;-0,32126000000000005;-0,1718138;0,0;0,3643185000386887;0,0;0,0;2,551e-06
407;Q;-0,0003680329;-0,0001718138;0,0;-0,3680329;-0,1718138;0,0;0,4061627719927689;0,0;0,0;2,551e-06
408;Q;-1,25275e-05;-5,6236e-06;-0,0018611364;-0,0125275;-0,005623599999999999;-1,8611364;0,013731829201166171;-0,0004501971;-0,0001276837;-5,49e-08
409;Q;-1,25275e-05;-6,1723e-06;-0,0007454968;-0,0125275;-0,0061723;-0,7454968;0,013965512648664209;-0,0002137749;1,05267e-05;-5,49e-08
410;Q;-1,25275e-05;-6,6524e-06;-0,0004769324;-0,0125275;-0,0066524;-0,4769324;0,014184240621548973;-0,0001251819;3,8791e-05;-5,49e-08
411;Q;-1,25275e-05;-6,8581e-06;-0,0002414197;-0,0125275;-0,0068581;-0,24141970000000001;0,014281869340531021;-0,0001086366;-0,0001301147;-5,49e-08
412;Q;-1,21297e-05;-5,6236e-06;-0,003526536;-0,0121297;-0,005623599999999999;-3,5265359999999997;0,013369910210992444;-1,6858e-06;-0,0002025593;-5,49e-08
413;Q;-1,21297e-05;-6,1723e-06;-0,0017678905;-0,0121297;-0,0061723;-1,7678905;0,013609809307260702;-9,66815e-05;1,36261e-05;-5,49e-08
414;Q;-1,21297e-05;-6,6524e-06;-0,0008185545;-0,0121297;-0,0066524;-0,8185545000000001;0,013834162347247483;-6,30201e-05;1,135e-06;-5,49e-08
415;Q;-1,16413e-05;-5,6236e-06;-0,0012187229;-0,0116413;-0,005623599999999999;-1,2187229000000002;0,01292844703164305;0,0004115082;-5,8934e-06;-5,49e-08
416;Q;-1,16413e-05;-6,1723e-06;-0,0009610228;-0,0116413;-0,0061723;-0,9610228000000001;0,013176386188177697;0,0003166261;5,4614e-06;-5,49e-08
417;Q;-1,16413e-05;-6,6524e-06;-0,0006242237;-0,0116413;-0,0066524;-0,6242237;0,013407993565407167;0,0002284984;5,2242e-05;-5,49e-08
418;Q;-1,16413e-05;-6,8581e-06;-0,000310605;-0,0116413;-0,0068581;-0,31060499999999996;0,013511232412330121;0,0001935041;-0,0001731886;-5,49e-08
419;Q;-5,51764e-05;-2,92549e-05;-0,0020235719;-0,0551764;-0,0292549;-2,0235719;0,062452256091913926;-0,0004634956;-0,000108205;-2,172e-07
420;Q;-5,36016e-05;-2,92549e-05;-0,0037929006;-0,0536016;-0,0292549;-3,7929006;0,06106538050786223;-6,141e-07;-0,0001611063;-2,172e-07
