nodoTag;caso;ux_m;uy_m;uz_m;ux_mm;uy_mm;uz_mm;u_planta_mm;rx_rad;ry_rad;rz_rad
20;EY;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21;EY;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22;EY;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23;EY;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
24;EY;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
25;EY;0,0007422971;0,010588633;0,0005466415;0,7422970999999999;10,588633;0,5466415;10,61461981388676;-0,0014309954;2,87894e-05;8,76688e-05
26;EY;0,0001066986;0,010588633;-0,000253575;0,1066986;10,588633;-0,25357500000000005;10,589170571859299;-0,0011474762;4,5661e-06;8,76688e-05
27;EY;-0,0006735533;0,010588633;-0,0003476232;-0,6735533;10,588633;-0,34762319999999997;10,610034064819486;-0,0016606234;-3,44528e-05;8,76688e-05
28;EY;0,0011034924;0,0097119453;0,0095458594;1,1034924000000002;9,7119453;9,545859400000001;9,774434867911795;-0,0024365517;-1,90973e-05;8,76688e-05
29;EY;0,0007422971;0,0097119453;0,0004359274;0,7422970999999999;9,7119453;0,43592739999999996;9,740271376859091;-0,0017256148;3,83936e-05;8,76688e-05
30;EY;0,0001066986;0,0097119453;-0,0001403895;0,1066986;9,7119453;-0,1403895;9,712531395132478;-0,0011155399;-2,63194e-05;8,76688e-05
31;EY;-0,0006735533;0,0097119453;-0,000307407;-0,6735533;9,7119453;-0,307407;9,735273779310626;-0,0016896653;-6,8333e-05;8,76688e-05
32;EY;0,0007422971;0,0092736015;0,0006008167;0,7422970999999999;9,273601500000002;0,6008167;9,303262318427375;-0,0009229413;-6,0195e-05;8,76688e-05
33;EY;0,0001066986;0,0092736015;-0,0005966812;0,1066986;9,273601500000002;-0,5966812;9,274215296834779;2,552e-07;-5,57715e-05;8,76688e-05
34;EY;-0,0006735533;0,0092736015;-0,0005980451;-0,6735533;9,273601500000002;-0,5980451;9,298029835870778;-0,0009289245;4,89135e-05;8,76688e-05
35;EY;0,0011034924;0,0090553063;0,0093632662;1,1034924000000002;9,0553063;9,3632662;9,122295087513747;-0,0025298333;-5,61212e-05;8,76688e-05
36;EY;0,0007422971;0,0090553063;0,0003443924;0,7422970999999999;9,0553063;0,3443924;9,085679785876678;-0,0014149278;-9,76616e-05;8,76688e-05
37;EY;0,0001066986;0,0090553063;-0,0005339947;0,1066986;9,0553063;-0,5339947;9,05593489254763;-0,000225313;0,0001338243;8,76688e-05
38;EY;0,0007422971;0,0088352577;0,0002593585;0,7422970999999999;8,8352577;0,2593585;8,866385036195851;-0,0020626623;9,54314e-05;8,76688e-05
39;EY;0,0001066986;0,0088352577;-9,84119e-05;0,1066986;8,8352577;-0,0984119;8,835901946980355;-0,0014527538;7,38481e-05;8,76688e-05
40;EY;-0,0006735533;0,0088352577;-0,0001620383;-0,6735533;8,8352577;-0,1620383;8,86089457523055;-0,0021745947;-7,06818e-05;8,76688e-05
41;EY;0,0007422971;0,0083969139;0,0007968893;0,7422970999999999;8,396913900000001;0,7968892999999999;8,42966001857024;-0,0009170272;-4,18393e-05;8,76688e-05
42;EY;0,0001066986;0,0083969139;-7,08924e-05;0,1066986;8,396913900000001;-0,0708924;8,397591775935242;-0,0001847643;-1,21375e-05;8,76688e-05
43;EY;-0,0006735533;0,0083969139;-0,000588841;-0,6735533;8,396913900000001;-0,588841;8,423884916827515;-0,0010184546;3,23941e-05;8,76688e-05
44;EY;0,0007422971;0,0079585701;0,0002244047;0,7422970999999999;7,958570099999999;0,2244047;7,993112223738787;-0,0019726341;6,16052e-05;8,76688e-05
45;EY;0,0001066986;0,0079585701;-6,0344e-05;0,1066986;7,958570099999999;-0,060343999999999995;7,959285308861341;-0,0014577725;-9,99e-08;8,76688e-05
46;EY;-0,0006735533;0,0079585701;-0,0001638201;-0,6735533;7,958570099999999;-0,1638201;7,987021477657043;-0,0020739437;-7,29728e-05;8,76688e-05
47;EY;0,0007422971;0,0075202263;0,0007817429;0,7422970999999999;7,5202263;0,7817429;7,556772365757758;-0,0008616905;-1,2239e-05;8,76688e-05
48;EY;0,0001066986;0,0075202263;-0,0001430296;0,1066986;7,5202263;-0,14302959999999998;7,520983193336736;-0,0001986805;-1,1508e-06;8,76688e-05
49;EY;-0,0006735533;0,0075202263;-0,0006471635;-0,6735533;7,5202263;-0,6471635;7,550329638575563;-0,0009398427;1,75967e-05;8,76688e-05
50;EY;0,0007422971;0,0070818825;0,0002614504;0,7422970999999999;7,0818825;0,2614504;7,120678670497262;-0,0017923875;1,35547e-05;8,76688e-05
51;EY;0,0001066986;0,0070818825;-5,82216e-05;0,1066986;7,0818825;-0,0582216;7,082686237230067;-0,0013630021;7,4769e-06;8,76688e-05
52;EY;-0,0006735533;0,0070818825;-0,0001987618;-0,6735533;7,0818825;-0,1987618;7,113841001297902;-0,0018675751;-2,3856e-05;8,76688e-05
53;EY;0,0007422971;0,0066435387;0,0002145972;0,7422970999999999;6,6435387;0,21459720000000002;6,684879314024008;-0,0019541032;6,99587e-05;8,76688e-05
54;EY;0,0001066986;0,0066435387;-5,97037e-05;0,1066986;6,6435387;-0,059703700000000005;6,644395461563049;-0,0014850448;3,8641e-06;8,76688e-05
55;EY;-0,0006735533;0,0066435387;-0,0001548461;-0,6735533;6,6435387;-0,1548461;6,677595413495682;-0,0020520136;-7,58442e-05;8,76688e-05
56;EY;0,0004744487;0,0182438798;0,00064744;0,4744487;18,243879800000002;0,64744;18,25004799242401;-0,001593014;-7,88787e-05;6,32013e-05
57;EY;1,62393e-05;0,0182438798;-0,0002769238;0,016239299999999998;18,243879800000002;-0,2769238;18,243887027487112;-0,0012384954;-1,72673e-05;6,32013e-05
58;EY;-0,0005462522;0,0182438798;-0,0004252273;-0,5462522;18,243879800000002;-0,42522730000000003;18,252055819081118;-0,0015954467;5,03697e-05;6,32013e-05
59;EY;0,000734838;0,0176118669;0,0095034194;0,734838;17,6118669;9,503419399999999;17,6271904338031;-0,0023754175;6,1881e-06;6,32013e-05
60;EY;0,0004744487;0,0176118669;0,0005492056;0,4744487;17,6118669;0,5492056;17,618256362995947;-0,0017115739;8,976e-07;6,32013e-05
61;EY;1,62393e-05;0,0176118669;-0,0001799415;0,016239299999999998;17,6118669;-0,1799415;17,611874386849912;-0,0012144443;-1,69101e-05;6,32013e-05
62;EY;-0,0005462522;0,0176118669;-0,0003922006;-0,5462522;17,6118669;-0,39220059999999995;17,620336182074404;-0,0015929063;2,05339e-05;6,32013e-05
63;EY;0,0004744487;0,0172958605;0,0015101281;0,4744487;17,2958605;1,5101281;17,3023666590554;-0,0008855365;9,98387e-05;6,32013e-05
64;EY;1,62393e-05;0,0172958605;-0,0003974185;0,016239299999999998;17,2958605;-0,39741849999999995;17,29586812363938;-0,0001192316;-1,96e-05;6,32013e-05
65;EY;-0,0005462522;0,0172958605;-0,0006758035;-0,5462522;17,2958605;-0,6758035;17,304484444832937;-0,000740205;1,065e-06;6,32013e-05
66;EY;0,000734838;0,0171384893;0,0094426043;0,734838;17,1384893;9,442604300000001;17,154235697706223;-0,0023710668;-0,0001005253;6,32013e-05
67;EY;0,0004744487;0,0171384893;0,0013110237;0,4744487;17,1384893;1,3110237;17,14505517795572;-0,0012013391;-0,000273656;6,32013e-05
68;EY;1,62393e-05;0,0171384893;-0,000368663;0,016239299999999998;17,1384893;-0,36866299999999996;17,138496993642093;-0,0002709224;6,11432e-05;6,32013e-05
69;EY;0,0006299239;0,016979854;0,0040326766;0,6299239;16,979854;4,0326766;16,991534538737437;-0,0014455211;-0,0002154249;6,32013e-05
70;EY;0,0004744487;0,016979854;0,0004273645;0,4744487;16,979854;0,42736450000000004;16,98648119624096;-0,0014927994;-0,0001844784;6,32013e-05
71;EY;1,62393e-05;0,016979854;-0,0001482297;0,016239299999999998;16,979854;-0,1482297;16,97986176552037;-0,0011216657;1,2319e-05;6,32013e-05
72;EY;-0,0005462522;0,016979854;-0,0002585057;-0,5462522;16,979854;-0,2585057;16,98863836001346;-0,0015143445;4,93861e-05;6,32013e-05
73;EY;0,0006299239;0,0166638476;0,0027826586;0,6299239;16,6638476;2,7826586;16,675749487079045;-0,0008797743;4,83861e-05;6,32013e-05
74;EY;0,0004744487;0,0166638476;0,0007255764;0,4744487;16,6638476;0,7255764;16,670600421249304;-0,0007756819;4,57761e-05;6,32013e-05
75;EY;1,62393e-05;0,0166638476;-0,0001818427;0,016239299999999998;16,6638476;-0,1818427;16,663855512782458;-0,0001687069;8,8214e-06;6,32013e-05
76;EY;-0,0005462522;0,0166638476;-0,0005709346;-0,5462522;16,6638476;-0,5709346000000001;16,672798454429618;-0,0007368815;-2,06762e-05;6,32013e-05
77;EY;0,0006299239;0,0163478411;0,0040626;0,6299239;16,3478411;4,062600000000001;16,359972883554555;-0,0014821029;8,8364e-06;6,32013e-05
78;EY;0,0004744487;0,0163478411;0,0003587944;0,4744487;16,3478411;0,35879439999999996;16,354724399994666;-0,0015389171;-5,02623e-05;6,32013e-05
79;EY;1,62393e-05;0,0163478411;-9,67988e-05;0,016239299999999998;16,3478411;-0,0967988;16,347849165737788;-0,0012129639;-1,21106e-05;6,32013e-05
80;EY;-0,0005462522;0,0163478411;-0,0002626527;-0,5462522;16,3478411;-0,2626527;16,356964880345437;-0,0015922139;3,94479e-05;6,32013e-05
81;EY;0,0004744487;0,0160318346;0,0008152857;0,4744487;16,0318346;0,8152857;16,03885351921043;-0,0007514145;3,37196e-05;6,32013e-05
82;EY;1,62393e-05;0,0160318346;-0,0001574122;0,016239299999999998;16,0318346;-0,1574122;16,03184282472298;-0,0002058011;5,8636e-06;6,32013e-05
83;EY;-0,0005462522;0,0160318346;-0,0006523778;-0,5462522;16,0318346;-0,6523778;16,041138117595086;-0,0007965114;-2,66417e-05;6,32013e-05
84;EY;0,0004744487;0,0157158282;0,0003927982;0,4744487;15,7158282;0,3927982;15,722988188663342;-0,0016961855;-7,42034e-05;6,32013e-05
85;EY;1,62393e-05;0,0157158282;-9,26949e-05;0,016239299999999998;15,7158282;-0,0926949;15,715836590101711;-0,0013322559;-8,3877e-06;6,32013e-05
86;EY;-0,0005462522;0,0157158282;-0,0002957932;-0,5462522;15,7158282;-0,2957932;15,725318676514004;-0,0017639698;5,67307e-05;6,32013e-05
87;EY;0,0004744487;0,0153998217;0,0003532202;0,4744487;15,3998217;0,35322020000000004;15,407128543655453;-0,0017672922;-6,70311e-05;6,32013e-05
88;EY;1,62393e-05;0,0153998217;-9,80609e-05;0,016239299999999998;15,3998217;-0,0980609;15,399830262267677;-0,0014031786;-1,60532e-05;6,32013e-05
89;EY;-0,0005462522;0,0153998217;-0,0002549269;-0,5462522;15,3998217;-0,25492689999999996;15,409506801250835;-0,0018379533;4,81861e-05;6,32013e-05
90;EY;0,0002893293;0,0239909255;0,0006928857;0,2893293;23,9909255;0,6928856999999999;23,9926700846402;-0,0009796425;-1,68364e-05;4,0077e-05
91;EY;-1,2289e-06;0,0239909255;-0,0002856251;-0,0012289;23,9909255;-0,2856251;23,990925531474304;-0,0008115538;8,1096e-06;4,0077e-05
92;EY;-0,0003579142;0,0239909255;-0,0004626574;-0,3579142;23,9909255;-0,46265740000000005;23,99359516456656;-0,0010097366;3,0236e-05;4,0077e-05
93;EY;0,0003879187;0,0235901555;0,0025262438;0,38791869999999995;23,5901555;2,5262438;23,593344769913188;-0,0007201501;-7,96148e-05;4,0077e-05
94;EY;0,0002893293;0,0235901555;0,0006076443;0,2893293;23,5901555;0,6076442999999999;23,591929720945227;-0,0008817277;1,18476e-05;4,0077e-05
95;EY;-1,2289e-06;0,0235901555;-0,00019767;-0,0012289;23,5901555;-0,19766999999999998;23,590155532009014;-0,0007752632;-1,48913e-05;4,0077e-05
96;EY;-0,0003579142;0,0235901555;-0,0004328044;-0,3579142;23,5901555;-0,4328044;23,592870513965483;-0,0010151231;1,16886e-05;4,0077e-05
97;EY;0,0003879187;0,0235019861;0,0023314893;0,38791869999999995;23,5019861;2,3314893;23,505187333063375;-0,0006896617;-6,3811e-05;4,0077e-05
98;EY;0,0002893293;0,0235019861;0,0007819518;0,2893293;23,5019861;0,7819518;23,503766976559984;-0,0005280841;6,1635e-05;4,0077e-05
99;EY;-1,2289e-06;0,0235019861;-0,0002761594;-0,0012289;23,5019861;-0,2761594;23,501986132129097;-0,0002767578;-2,07149e-05;4,0077e-05
100;EY;0,0002893293;0,0233897705;0,0008244948;0,2893293;23,3897705;0,8244948;23,391559919905056;-0,0004279096;-3,79245e-05;4,0077e-05
101;EY;-1,2289e-06;0,0233897705;-0,000251847;-0,0012289;23,3897705;-0,251847;23,389770532283244;-0,0001204211;1,9477e-05;4,0077e-05
102;EY;-0,0003579142;0,0233897705;-0,0005954012;-0,3579142;23,3897705;-0,5954012000000001;23,392508771340278;-0,0004889145;1,06056e-05;4,0077e-05
103;EY;0,0004544465;0,0231893855;0,0042927625;0,45444650000000003;23,1893855;4,2927625;23,193838006870973;-0,0009216521;5,654e-07;4,0077e-05
104;EY;0,0002893293;0,0231893855;0,0004894704;0,2893293;23,1893855;0,4894704;23,191190381510147;-0,0009530817;2,1981e-06;4,0077e-05
105;EY;-1,2289e-06;0,0231893855;-0,0001630558;-0,0012289;23,1893855;-0,1630558;23,18938553256221;-0,0008007952;5,0897e-06;4,0077e-05
106;EY;-0,0003579142;0,0231893855;-0,000306126;-0,3579142;23,1893855;-0,306126;23,19214743058891;-0,0010241205;2,44876e-05;4,0077e-05
107;EY;0,0002893293;0,0229890005;0,0007089163;0,2893293;22,9890005;0,7089162999999999;22,990821112627508;-0,0004711184;-6,2227e-06;4,0077e-05
108;EY;-1,2289e-06;0,0229890005;-0,0001469429;-0,0012289;22,9890005;-0,14694290000000002;22,98900053284604;-0,0001569099;3,4094e-06;4,0077e-05
109;EY;-0,0003579142;0,0229890005;-0,0005274083;-0,3579142;22,9890005;-0,5274083;22,99178650221774;-0,0004911498;-1,12495e-05;4,0077e-05
110;EY;0,0004544465;0,0227886155;0,0042709092;0,45444650000000003;22,788615500000002;4,2709092;22,793146295064282;-0,0009263953;-6,1599e-06;4,0077e-05
111;EY;0,0002893293;0,0227886155;0,0004239959;0,2893293;22,788615500000002;0,42399590000000004;22,790452120365643;-0,000977216;-1,31375e-05;4,0077e-05
112;EY;-1,2289e-06;0,0227886155;-0,0001140239;-0,0012289;22,788615500000002;-0,1140239;22,788615533134863;-0,0008154814;2,955e-06;4,0077e-05
113;EY;-0,0003579142;0,0227886155;-0,0003102928;-0,3579142;22,788615500000002;-0,3102928;22,79142599710255;-0,0010504034;2,22928e-05;4,0077e-05
114;EY;0,0002893293;0,0225882305;0,0007071689;0,2893293;22,5882305;0,7071689;22,590083412085242;-0,0004926946;1,33243e-05;4,0077e-05
115;EY;-1,2289e-06;0,0225882305;-0,0001345686;-0,0012289;22,5882305;-0,13456859999999998;22,58823053342881;-0,0001599133;-7,133e-07;4,0077e-05
116;EY;-0,0003579142;0,0225882305;-0,0005702731;-0,3579142;22,5882305;-0,5702731;22,591065926504925;-0,0005132577;-1,80171e-05;4,0077e-05
117;EY;0,0002893293;0,0223878455;0,0004513587;0,2893293;22,3878455;0,4513587;22,389714995410475;-0,0010651989;-2,87762e-05;4,0077e-05
118;EY;-1,2289e-06;0,0223878455;-0,0001084202;-0,0012289;22,3878455;-0,1084202;22,387845533728015;-0,0008613925;3,2394e-06;4,0077e-05
119;EY;-0,0003579142;0,0223878455;-0,000340869;-0,3579142;22,3878455;-0,340869;22,39070630208953;-0,0010992346;3,64849e-05;4,0077e-05
120;EY;0,0002893293;0,0221874605;0,000432772;0,2893293;22,1874605;0,432772;22,189346878240887;-0,001056964;1,1982e-06;4,0077e-05
121;EY;-1,2289e-06;0,0221874605;-0,00011592;-0,0012289;22,1874605;-0,11592;22,187460534032628;-0,0008614871;3,7963e-06;4,0077e-05
122;EY;-0,0003579142;0,0221874605;-0,0003137953;-0,3579142;22,1874605;-0,3137953;22,190347135942282;-0,0010875899;1,4855e-05;4,0077e-05
123;EY;0,0002893293;0,0220852641;0,0004940076;0,2893293;22,085264100000003;0,49400759999999994;22,087159206439097;-0,0006808408;2,60011e-05;4,0077e-05
124;EY;-1,2289e-06;0,0220852641;-0,0001032349;-0,0012289;22,085264100000003;-0,1032349;22,085264134190112;-0,000395149;7,351e-06;4,0077e-05
125;EY;-0,0003579142;0,0220852641;-0,0003133157;-0,3579142;22,085264100000003;-0,31331570000000003;22,088164091687442;-0,0007085263;-4,24e-08;4,0077e-05
126;EY;0,0002893293;0,0219870755;0,0005333805;0,2893293;21,987075500000003;0,5333805;21,988979068763946;-0,0004769668;9,2628e-06;4,0077e-05
127;EY;-1,2289e-06;0,0219870755;-8,10865e-05;-0,0012289;21,987075500000003;-0,08108649999999999;21,987075534342793;-0,0001761312;1,00724e-05;4,0077e-05
128;EY;-0,0003579142;0,0219870755;-0,0002946782;-0,3579142;21,987075500000003;-0,2946782;21,98998844058955;-0,0004918442;1,29471e-05;4,0077e-05
129;EY;0,0002979303;0,0272188124;0,0007061682;0,29793030000000004;27,2188124;0,7061682;27,220442886368545;-0,0005419401;3,9159e-06;3,63722e-05
130;EY;3,42322e-05;0,0272188124;-0,0002873995;0,0342322;27,2188124;-0,2873995;27,218833926344285;-0,0003720987;9,1441e-06;3,63722e-05
131;EY;-0,00028948;0,0272188124;-0,0004745875;-0,28948;27,2188124;-0,4745875;27,220351708543255;-0,0005116861;1,03898e-05;3,63722e-05
132;EY;0,0002979303;0,0268550909;0,0006236446;0,29793030000000004;26,8550909;0,6236446;26,856743468092343;-0,0005412291;6,8424e-06;3,63722e-05
133;EY;3,42322e-05;0,0268550909;-0,0002009008;0,0342322;26,8550909;-0,20090080000000002;26,855112717893768;-0,0003543971;1,22905e-05;3,63722e-05
134;EY;-0,00028948;0,0268550909;-0,0004454316;-0,28948;26,8550909;-0,44543160000000004;26,8566510555144;-0,0004900299;1,8469e-06;3,63722e-05
135;EY;0,0002979303;0,0266732301;0,000685165;0,29793030000000004;26,6732301;0,6851649999999999;26,67489393476953;-0,000332308;-1,60685e-05;3,63722e-05
136;EY;3,42322e-05;0,0266732301;-0,0001818785;0,0342322;26,6732301;-0,1818785;26,67325206665027;-8,17773e-05;1,065e-07;3,63722e-05
137;EY;-0,00028948;0,0266732301;-0,0004936569;-0,28948;26,6732301;-0,49365689999999995;26,674800892189356;-0,0002356042;1,41729e-05;3,63722e-05
138;EY;0,0004477835;0,0264913694;0,0042662919;0,4477835;26,4913694;4,2662919;26,495153570985934;-0,0010382049;-3,7319e-06;3,63722e-05
139;EY;0,0002979303;0,0264913694;0,0005115485;0,29793030000000004;26,4913694;0,5115485;26,493044656115202;-0,0006374675;-4,0253e-06;3,63722e-05
140;EY;3,42322e-05;0,0264913694;-0,0001691442;0,0342322;26,4913694;-0,1691442;26,491391517449085;-0,0003086713;4,6462e-06;3,63722e-05
141;EY;-0,00028948;0,0264913694;-0,0003203482;-0,28948;26,4913694;-0,32034819999999997;26,492950974884927;-0,0004650723;1,24024e-05;3,63722e-05
142;EY;0,0002979303;0,0263095086;0,0005866598;0,29793030000000004;26,3095086;0,5866598;26,31119543534904;-0,0003462215;-8,5818e-06;3,63722e-05
143;EY;3,42322e-05;0,0263095086;-0,0001737816;0,0342322;26,3095086;-0,1737816;26,309530870332726;-6,02494e-05;2,3388e-06;3,63722e-05
144;EY;-0,00028948;0,0263095086;-0,0004061072;-0,28948;26,3095086;-0,4061072;26,311101106640788;-0,0002293176;-4,3229e-06;3,63722e-05
145;EY;0,0004477835;0,0261276478;0,0042429992;0,4477835;26,127647800000002;4,2429992;26,131484642547907;-0,0010511244;4,371e-07;3,63722e-05
